filepath,class,split,pca1,pca2,cluster
dataset/FractureDislocation/Train/a-Radiograph-showing-the-sacroiliac-fracture-dislocation-with-fractures-of-bilateral_png.rf.fa0f976ece84621764dfdada5ad761da.jpg,FractureDislocation,Train,63.796017,-9.34723,6
dataset/FractureDislocation/Train/a1bn1_jpg.rf.c98508718aa58362706b40d0b1a51977.jpg,FractureDislocation,Train,-0.25192776,-52.026802,9
dataset/FractureDislocation/Train/a5097978c7f0a2_flex7_jpg.rf.fd2b48f9cdfa6e4920ce57cfb82680b5.jpg,FractureDislocation,Train,26.87464,15.36956,3
dataset/FractureDislocation/Train/a5097978c7f0a2_flex7_jpg.rf.fd2b48f9cdfa6e4920cefb82680b5.jpg,FractureDislocation,Train,32.939884,7.3354564,3
dataset/FractureDislocation/Train/bf732db52716f6b487260ee05010f4_jumbo_jpeg.rf.447c7ee0304ce538b6ddbaba6f16dbed.jpg,FractureDislocation,Train,6.465793,39.760475,5
dataset/FractureDislocation/Train/c51fc85c72384555edf1d6ec412e53_jumbo_jpg.rf.d1abec7a9d63a4da7fa11a8274072b1f.jpg,FractureDislocation,Train,-2.1998234,11.640875,5
dataset/FractureDislocation/Train/cow217_jpg.rf.b4cac2d6bdf8c825f005de5a30f2a34e.jpg,FractureDislocation,Train,29.090794,37.184425,5
dataset/FractureDislocation/Train/cow217lat_jpg.rf.ee52f52e41e1f0a2df9e3bb3cafc5016.jpg,FractureDislocation,Train,8.079307,-32.640133,4
dataset/FractureDislocation/Train/d98391d0b4ed11eca52dcfcc122122a0-Screen-Shot-2022-04-01-at-10-30-15-AM_png.rf.debe1f70a056d7438b724708ee01f0d4.jpg,FractureDislocation,Train,82.46329,-21.246597,6
dataset/FractureDislocation/Train/f312a5ff3de3c0bcee1ffc1b9a88dc_jumbo_jpeg.rf.dbbe7d6f0f4a33c161868b07f2528713.jpg,FractureDislocation,Train,26.93915,-19.57339,9
dataset/FractureDislocation/Train/fc65395dd9c83461025ab8fbb3b430_jumbo-JPG_jpg.rf.b419d0be56f385d775ab7444f7b323cb.jpg,FractureDislocation,Train,28.522371,-1.1597103,4
dataset/FractureDislocation/Train/film-xray-elbow-ap-showed-260nw-1126379768_jpg.rf.3b9679e0a7236095db8bc8509e5510d5.jpg,FractureDislocation,Train,-2.4775462,34.06338,7
dataset/FractureDislocation/Train/film-xray-elbow-ap-showed-260nw-379768_jpg.rf.3b9679e0a7236095db8bc8509e5510d5.jpg,FractureDislocation,Train,-33.245064,14.6910515,2
dataset/FractureDislocation/Train/fracturedislocationgaleazzi01mdatvaccidentplain5y41d7581db9be3deb5ede90b.jpg,FractureDislocation,Train,-26.950071,-20.161118,2
dataset/FractureDislocation/Train/fracturedislocationgaleazzi01mdatvaccidentplain5yo_jpg.rf.e80b42ea241d7581db9be3deb5ede90b.jpg,FractureDislocation,Train,11.8838825,6.87502,1
dataset/FractureDislocation/Train/fracturedislocationmonteggia01mdfellplain3yo_jpg.rf.76186679322532546.jpg,FractureDislocation,Train,-8.098515,10.979341,7
dataset/FractureDislocation/Train/fracturedislocationmonteggia01mdfellplain3yo_jpg.rf.761868d92f84fc315c69679322532546.jpg,FractureDislocation,Train,31.951324,-17.407713,1
dataset/FractureDislocation/Train/gr1_jpg.rf.23581f947c5ded563f968111bb3866c1.jpg,FractureDislocation,Train,10.688628,-22.327282,4
dataset/FractureDislocation/Train/gr1_jpg.rf.23581f947c5ded563f968b3866c1.jpg,FractureDislocation,Train,4.435146,12.643111,5
dataset/FractureDislocation/Train/gr1_lrg_jpg.rf.b138d2700bb1500d0b26fef.jpg,FractureDislocation,Train,-43.79423,-5.0801644,8
dataset/FractureDislocation/Train/gr1_lrg_jpg.rf.b138d2700bb156e32430b700d0b26fef.jpg,FractureDislocation,Train,-27.088959,4.4215574,2
dataset/FractureDislocation/Train/image10_jpeg.rf.ebf1ad00a8e950d1367b8d4b357d979b.jpg,FractureDislocation,Train,32.082897,41.566902,5
dataset/FractureDislocation/Train/image11_jpeg.rf.b32da1dc362c9bfa4e45266b46be6.jpg,FractureDislocation,Train,24.304806,13.7366,3
dataset/FractureDislocation/Train/image12_jpeg.rf.f470d4b4f43b022e09a1354f0b424f78.jpg,FractureDislocation,Train,57.403862,-8.297145,6
dataset/FractureDislocation/Train/image13_jpeg.rf.bec227ccd3d28aa517f2b44d22b611fc.jpg,FractureDislocation,Train,22.947853,-27.320217,9
dataset/FractureDislocation/Train/image14_jpeg.rf.9cd940a79567f32249bfd958dc34ff68.jpg,FractureDislocation,Train,18.691788,10.725509,3
dataset/FractureDislocation/Train/image16_jpeg.rf.26c44b5cc4cd37b01809904121.jpg,FractureDislocation,Train,14.098955,6.9897394,5
dataset/FractureDislocation/Train/image16_jpeg.rf.26c44b5cc4cd37df6964b01809904121.jpg,FractureDislocation,Train,26.237448,-16.707355,9
dataset/FractureDislocation/Train/image17_jpeg.rf.44e3ee814b39580cc793cc484e4cb145.jpg,FractureDislocation,Train,28.14292,-17.329851,9
dataset/FractureDislocation/Train/image18_jpeg.rf.c384728c54a1c31be9d054d13ab7fd22.jpg,FractureDislocation,Train,-27.986198,15.820322,2
dataset/FractureDislocation/Train/image19_jpeg.rf.972ed3d90c53af861cfdb076f5d34454.jpg,FractureDislocation,Train,-6.7394047,-2.5500321,1
dataset/FractureDislocation/Train/image1figure1edit01_1102610_jpg.rf.588dc8f696544092683b7e78c214eed1.jpg,FractureDislocation,Train,-29.386492,0.2218307,8
dataset/FractureDislocation/Train/image20_jpeg.rf.8a89e0e1fab7e53f5cba2a0bd65ba976.jpg,FractureDislocation,Train,18.10273,29.759884,5
dataset/FractureDislocation/Train/image21_jpeg.rf.35b8827cc0a6d988797e57f3685c722d.jpg,FractureDislocation,Train,2.7871313,27.143167,3
dataset/FractureDislocation/Train/image21_jpeg.rf.35b88988797e57f3685c722d.jpg,FractureDislocation,Train,-3.8930426,20.745132,5
dataset/FractureDislocation/Train/image22_jpeg.rf.dd7df6085c3b1f817643e5a18b89b63d.jpg,FractureDislocation,Train,-7.2925987,-29.685236,4
dataset/FractureDislocation/Train/image23_jpeg.rf.3a0a70bec0f46890a700534ffb66bbf5.jpg,FractureDislocation,Train,28.514545,-1.1606035,4
dataset/FractureDislocation/Train/image24_jpeg.rf.a60562fafe260267b1adb1f49d77d026.jpg,FractureDislocation,Train,-2.3823426,13.650662,5
dataset/FractureDislocation/Train/image24_jpeg.rf.a60562fafe2b1f49d77d026.jpg,FractureDislocation,Train,-13.634827,23.222101,7
dataset/FractureDislocation/Train/image25_jpeg.rf.2e86e05a986064c4cb2.jpg,FractureDislocation,Train,2.9709013,12.7223835,5
dataset/FractureDislocation/Train/image25_jpeg.rf.2e86e05a9864c740ef0cedc0064c4cb2.jpg,FractureDislocation,Train,11.242346,5.3244023,5
dataset/FractureDislocation/Train/image26_jpeg.rf.abbfe1afb4a112de0cbfe6b100561e9d.jpg,FractureDislocation,Train,1.3881304,22.619846,5
dataset/FractureDislocation/Train/image28_jpeg.rf.6503e348fea4497cc6cec71b2d7f4520.jpg,FractureDislocation,Train,-11.820254,-6.317801,1
dataset/FractureDislocation/Train/image29_jpeg.rf.37c863c2ba3611b7f4fa75d82e82.jpg,FractureDislocation,Train,30.8568,4.703646,5
dataset/FractureDislocation/Train/image29_jpeg.rf.37c863c2edbdba3611b7f4fa75d82e82.jpg,FractureDislocation,Train,25.029797,31.459742,3
dataset/FractureDislocation/Train/image2_jpeg.rf.bc16ebd39d77b02f60313cbb8c73a338.jpg,FractureDislocation,Train,-75.76496,-7.2368493,8
dataset/FractureDislocation/Train/image2figure2edit11_1102614_jpg.rf.95eca696ce12509c1b6f9cfbe733d03d.jpg,FractureDislocation,Train,-13.198795,16.691338,7
dataset/FractureDislocation/Train/image30_jpeg.rf.fc0cb22bfd1247976c285cc5d7252f7d.jpg,FractureDislocation,Train,24.961273,12.887778,3
dataset/FractureDislocation/Train/image31_jpeg.rf.966b2ec164.jpg,FractureDislocation,Train,3.8052926,13.992238,2
dataset/FractureDislocation/Train/image31_jpeg.rf.9fb28a3cc82566b2ec164.jpg,FractureDislocation,Train,7.989658,27.286825,5
dataset/FractureDislocation/Train/image31_jpeg.rf.9fb28a767e2a843433cc82566b2ec164.jpg,FractureDislocation,Train,2.7163134,35.809452,5
dataset/FractureDislocation/Train/image32_jpeg.rf.0cd9c3f4cb457ac78b29ddbf67240.jpg,FractureDislocation,Train,-37.012554,-50.59501,8
dataset/FractureDislocation/Train/image32_jpeg.rf.0cd9c3f4cb457ac78b29ddbf67b53240.jpg,FractureDislocation,Train,-22.904705,-29.014643,4
dataset/FractureDislocation/Train/image3_jpeg.rf.5be0b2530178652a21db62fd7476bd75.jpg,FractureDislocation,Train,-39.121574,-10.893542,8
dataset/FractureDislocation/Train/image4_jpeg.rf.b9b5e83a799c82dfe43bc01a9cfea21c.jpg,FractureDislocation,Train,48.122627,-10.105935,6
dataset/FractureDislocation/Train/image5_jpeg.rf.efcd8b141e6eb17a580f11e8ac7c2b14.jpg,FractureDislocation,Train,-9.532773,15.055869,2
dataset/FractureDislocation/Train/image6_jpeg.rf.5248ed1b2addcab9b948778b838a44d0.jpg,FractureDislocation,Train,-13.23693,-39.115017,4
dataset/FractureDislocation/Train/image8_jpeg.rf.d1eea199c346ebadf0cd86f75eece161.jpg,FractureDislocation,Train,9.12941,-2.0207415,5
dataset/FractureDislocation/Train/image_jpeg.rf.0e40feae13d6899de491c012712a7c59.jpg,FractureDislocation,Train,-47.14533,6.041752,8
dataset/FractureDislocation/Train/images11_jpg.rf.f49a62d108ce15babe1c6f07cdb6ff41.jpg,FractureDislocation,Train,19.627745,11.690274,5
dataset/FractureDislocation/Train/images13_jpg.rf.f5f8b144c22975c2db1d9d9.jpg,FractureDislocation,Train,-17.970982,-7.2441583,2
dataset/FractureDislocation/Train/images13_jpg.rf.f5f8b1cf544c22975c2db1d9d9.jpg,FractureDislocation,Train,-45.00104,-7.3578286,8
dataset/FractureDislocation/Train/images13_jpg.rf.f5f8b1cf548db8e44c22975c2db1d9d9.jpg,FractureDislocation,Train,-24.518532,21.922558,7
dataset/FractureDislocation/Train/images13_jpg.rf.f5f8b1cf548e44c22975c2db1d9d9.jpg,FractureDislocation,Train,-26.904852,-21.53984,2
dataset/FractureDislocation/Train/images14_jpg.rf.a3b3bad28529a35b7b531d32c7ed730e.jpg,FractureDislocation,Train,20.995678,-19.054441,4
dataset/FractureDislocation/Train/images15_jpg.rf.72231ee60b44b04a740c03c6295e3e1b.jpg,FractureDislocation,Train,-10.364254,0.29827923,0
dataset/FractureDislocation/Train/images16_jpg.rf.09663e786a7986ab28cfdc378620ca2d.jpg,FractureDislocation,Train,-16.31302,-27.501303,1
dataset/FractureDislocation/Train/images17_jpg.rf.f1708c6114060a32136c5b2e756b310e.jpg,FractureDislocation,Train,-62.462692,-3.7856836,8
dataset/FractureDislocation/Train/images18_jpg.rf.26eda2e2f4e9f31a65d54222a194b.jpg,FractureDislocation,Train,-2.730152,-3.3191557,2
dataset/FractureDislocation/Train/images18_jpg.rf.26eda2e2fd714e9f31a65d54222a194b.jpg,FractureDislocation,Train,-15.92582,0.7756189,1
dataset/FractureDislocation/Train/images18_jpg.rf.26eda2e54222a194b.jpg,FractureDislocation,Train,-24.451645,4.6750407,2
dataset/FractureDislocation/Train/images19_jpg.rf.b3a1fe6ed706798a6d940ca596de86aa.jpg,FractureDislocation,Train,9.601671,8.304878,2
dataset/FractureDislocation/Train/images21_jpg.rf.4ea90dfd023828752d3c3094d4cdcfd9.jpg,FractureDislocation,Train,18.66385,-7.679003,9
dataset/FractureDislocation/Train/images22_jpg.rf.8813957da93e615975f6d8ca135d1d9b.jpg,FractureDislocation,Train,31.898745,9.287655,5
dataset/FractureDislocation/Train/images26_jpg.rf.f28e555d877cbafa7b4da12e763dd23a.jpg,FractureDislocation,Train,30.728483,-37.635307,9
dataset/FractureDislocation/Train/images29_jpg.rf.74ca7c59b0062585c66c1144288d1809.jpg,FractureDislocation,Train,43.601303,4.0395236,6
dataset/FractureDislocation/Train/images3_jpg.rf.22da1bbcb8eed74399ff1aa073866d4e.jpg,FractureDislocation,Train,79.142235,-13.163992,6
dataset/FractureDislocation/Train/images4_jpg.rf.643b94ac51b45ba.jpg,FractureDislocation,Train,24.445312,17.054031,5
dataset/FractureDislocation/Train/images4_jpg.rf.643bac51b45ba.jpg,FractureDislocation,Train,8.31904,16.108715,5
dataset/FractureDislocation/Train/images4_jpg.rf.6d2b1cd6818640163743b94ac51b45ba.jpg,FractureDislocation,Train,3.0177786,11.365574,5
dataset/FractureDislocation/Train/images5_jpg.rf.67b9c46ceaab61c6807499d3e4b1.jpg,FractureDislocation,Train,38.727093,8.891202,5
dataset/FractureDislocation/Train/images5_jpg.rf.67b9c46ceaab61c680749fbe69d3e4b1.jpg,FractureDislocation,Train,39.182194,-27.652494,9
dataset/FractureDislocation/Train/images7_jpg.rf.c69e1cec236154efded4ecab281653b5.jpg,FractureDislocation,Train,44.99035,-5.5424886,6
dataset/FractureDislocation/Train/images8_jpg.rf.1fa9d0b78f93a1f46d8e75b0f70a1f6d.jpg,FractureDislocation,Train,11.790704,-6.3213983,1
dataset/FractureDislocation/Train/images9_jpg.rf.4f4ecc1179dd78eea35b2a018d7b26bc.jpg,FractureDislocation,Train,43.118042,-19.831917,4
dataset/FractureDislocation/Train/img_1470_jpg.rf.8c304cf615a20fe1ad678a40804b29d3.jpg,FractureDislocation,Train,40.390762,-10.698138,6
dataset/FractureDislocation/Train/jfmk-07-00030-g001_png.1e8d6666777.jpg,FractureDislocation,Train,-27.082664,7.3937354,2
dataset/FractureDislocation/Train/jfmk-07-00030-g001_png.1e8d66777.jpg,FractureDislocation,Train,-13.297275,-1.0417138,1
dataset/FractureDislocation/Train/jfmk-07-00030-g001_png.rf.fe7297a31e8d6666777.jpg,FractureDislocation,Train,-0.009254404,-7.7828503,2
dataset/FractureDislocation/Train/lightbox_36896a901c8b11ec811b03ac191d423b-L-pre-reduct-resized_png.rf.abd6698fc535e4f3cce89fdbc096dfb0.jpg,FractureDislocation,Train,12.775336,-38.838905,9
dataset/FractureDislocation/Train/lightbox_9390c340ee7e11eb9b803ffcee4a7d01-Screen-Shot-2021-07-26-at-7-00-45-PM_png.rf.beb92e6aa74679dc6d3f7660e01a1239.jpg,FractureDislocation,Train,17.908966,-19.654245,4
dataset/FractureDislocation/Train/lightbox_ff8e0dd027ac11eb92a5b7c2605fc013-figure-1_png.rf.e7f6c87caf004b92b9c429cfcb073456.jpg,FractureDislocation,Train,40.0596,9.500671,6
dataset/FractureDislocation/Train/maxresdefault2_jpg.rf.0e3a180bbbaa38cb792fb6dd140e74a4.jpg,FractureDislocation,Train,-2.4859924,-17.558432,1
dataset/FractureDislocation/Train/maxresdefault_jpg.rf.99f55b046e48958d4eb40bd5682a0182.jpg,FractureDislocation,Train,-34.803005,-22.90276,8
dataset/FractureDislocation/Train/ot1020_otgr_f1_og_jpg.r458090596504941ee7e64eb43f41a.jpg,FractureDislocation,Train,22.16307,-2.4076545,9
dataset/FractureDislocation/Train/ot1020_otgr_f1_og_jpg.r458596504941ee7e64eb43f41a.jpg,FractureDislocation,Train,2.8769138,18.953032,2
dataset/FractureDislocation/Train/ot1020_otgr_f1_og_jpg.rf.0458090596504941eefb7e64eb43f41a.jpg,FractureDislocation,Train,3.5394814,24.621304,5
dataset/FractureDislocation/Train/pediatric20elbow20dislocation20and20mediadyle20fracture_g.rf.7fd0217ef2ea1200be525743c4330f90.jpg,FractureDislocation,Train,9.719332,-7.288687,3
dataset/FractureDislocation/Train/pediatric20elbow20dislocation20and20medial20epicpondyle20fracture_g.rf.7fd0217ef2ea1200be525743c4330f90.jpg,FractureDislocation,Train,11.13759,2.0560627,5
dataset/FractureDislocation/Train/radiocarpal_dislocation-_jpg.rf.3085ea123b819ca081832819cd1f503a.jpg,FractureDislocation,Train,45.424248,29.720846,5
dataset/FractureDislocation/Train/thoracolumbar_burst_jpg.rf.48781b0b27733a0e09c380d50253408f.jpg,FractureDislocation,Train,11.824453,-9.354794,9
dataset/FractureDislocation/Train/type20i-lateral_jpg.rf.117a1f8229d0dc4d7970c07ad47c2cc1.jpg,FractureDislocation,Train,-16.350002,-27.51187,1
dataset/GreenstickFracture/Test/0-_jumbo_jpeg.rf.f83148ed2e6771e243f98f5595db6b9c.jpg,GreenstickFracture,Test,-26.515892,0.33086908,0
dataset/GreenstickFracture/Test/001_jumbo_jpeg.rf.ebf440662388fc36df361ce39890acb2.jpg,GreenstickFracture,Test,-28.034231,-13.055165,2
dataset/GreenstickFracture/Test/1-s2-0-S1930043321005148-gr1_j.rf.ea5be53ec584c7fa9e3e1ddba7210dd5.jpg,GreenstickFracture,Test,-27.228226,16.373453,7
dataset/GreenstickFracture/Test/1-s2-0-S1930043321005148-gr1_jpg.rf.ea5be53ec584c7fa9e3e1ddba7210dd5.jpg,GreenstickFracture,Test,19.105251,10.600746,5
dataset/GreenstickFracture/Test/15ff6b9162cf7c04caad3fbd4f4a2e_gallery_jpg.rf.bdcd5db0dd212b125b361a70ddf63265.jpg,GreenstickFracture,Test,17.654884,-25.39964,4
dataset/GreenstickFracture/Test/247_2019_4591_Fig4_HTML_jpg.rf.55ba8a51eb38363815c04444d7dcd509.jpg,GreenstickFracture,Test,38.75778,8.568978,6
dataset/GreenstickFracture/Test/2560px-Greenstick_fracture2C_A-P_view_jpg.rf.290485498308a848fd2518e20b0426b1.jpg,GreenstickFracture,Test,-15.267063,19.721718,2
dataset/GreenstickFracture/Test/27947ea707d39e57b0c14db8fc93d3_jumbo_jpeg.rf.d7f9014c5a33717ff2b8f7213e38524b.jpg,GreenstickFracture,Test,-10.107908,4.808275,2
dataset/GreenstickFracture/Test/40926tn_jpg.rf.95b23c6c30cc0d022f5af322fe72b9ce.jpg,GreenstickFracture,Test,-21.327772,-50.461273,4
dataset/GreenstickFracture/Test/474345-58c87a400ed40ee60296b02ce19ee7dc_1_jpg.rf.31fd8bccbbf50f2664f3fab7a971f790.jpg,GreenstickFracture,Test,16.126709,-7.442475,9
dataset/GreenstickFracture/Test/5081d90aea64c_jpg.rf.236544b7b485ea3c53214f7c1ae90430.jpg,GreenstickFracture,Test,44.312813,27.41857,5
dataset/GreenstickFracture/Test/6550e902d0af421ad3b94f073620d1_gallery_jpeg.rf.c23760797e0bcc7af6ab14327062b17f.jpg,GreenstickFracture,Test,-23.047398,3.4692838,0
dataset/GreenstickFracture/Test/69f4dcb3b060206f0acaec9f0a25bf3a67ceb063d5e06889caea74ed65332482_jumbo_jpeg.rf.ea88d6dd7d4a8a9a47a31053ce9952e7.jpg,GreenstickFracture,Test,-34.782097,25.777157,7
dataset/GreenstickFracture/Test/7410b6b41bc4e99e1f93bab41283b1_jumbo_jpg.rf.72d8073f7a1382ca542077a8487a5a37.jpg,GreenstickFracture,Test,-9.579435,14.056993,7
dataset/GreenstickFracture/Test/_Fracture_general_principles_fig04_Torus_Greenstick_fracture_BLANCO-1024x957_jpg.d0a0708a95fcb18cbbdf0af9de020488.jpg,GreenstickFracture,Test,-19.946796,-6.1177325,0
dataset/GreenstickFracture/Test/_Fracture_general_principles_fig04_Torus_Greenstick_fracture_BLANCO-1024x957_jpg.rf.d0a0708a95fcb18cbbdf0af9de020488.jpg,GreenstickFracture,Test,25.98954,-35.327965,9
dataset/GreenstickFracture/Train/3115574c112e21d961cf0f63929a8786_jpg.rf.4528c620dc1e6ae74bc00ea5bd1e5730.jpg,GreenstickFracture,Train,-29.2979,21.674686,7
dataset/GreenstickFracture/Train/376010893_jpg.rf.19a332341870f296e7c3aa47d.jpg,GreenstickFracture,Train,-5.4630804,13.845908,7
dataset/GreenstickFracture/Train/376010893_jpg.rf.19a332341870f296e7c3aa491937ed7d.jpg,GreenstickFracture,Train,12.751021,29.905535,5
dataset/GreenstickFracture/Train/4dHvDSffNcoRQjfTHEVE9XHP_jpeg.rf.e785d05a33bbcb0561995f084c0f6545.jpg,GreenstickFracture,Train,-27.981758,-11.049701,2
dataset/GreenstickFracture/Train/A-Initial-fracture-Follow-up-radiograph_png.a7b09117eb778be10771416.jpg,GreenstickFracture,Train,-36.55997,10.500055,7
dataset/GreenstickFracture/Train/A-Initial-fracture-radiograph-a-B-Follow-up-radiograph_png.a7b09117eb778be10771416.jpg,GreenstickFracture,Train,-33.21727,25.094742,7
dataset/GreenstickFracture/Train/A-Initial-fracture-radiograph-showing-a-B-Follow-up-radiograph_png.a7b09117eb778be10771416.jpg,GreenstickFracture,Train,-56.09991,-26.805058,8
dataset/GreenstickFracture/Train/A-Initial-fracture-radiograph-showing-a-greenstick-fracture-B-Follow-up-radiograph_png.a7b09117eb778be10771416.jpg,GreenstickFracture,Train,-19.137486,-4.9991918,0
dataset/GreenstickFracture/Train/A-Initial-fracture-radiograph-showing-a-greenstick-fracture-B-Follow-up-radiograph_png.rf.395a32493a7b09117eb778be10771416.jpg,GreenstickFracture,Train,-21.390635,-33.111294,4
dataset/GreenstickFracture/Train/A214966_1_En_4_Fig4_HTML_jpg.rf.4a1be1b6de9bf170aef3d852c4ae97.jpg,GreenstickFracture,Train,-15.5734415,-27.781273,8
dataset/GreenstickFracture/Train/A214966_1_En_4_Fig4_HTML_jpg.rf.4a1be561b6de9bf170aef3d852c4ae97.jpg,GreenstickFracture,Train,-32.492603,-50.9054,8
dataset/GreenstickFracture/Train/A214966_1_En_4_FigTML_jpg.rf.4a1be1b6de9bf170aef3d852c4ae97.jpg,GreenstickFracture,Train,-18.580498,-31.356936,2
dataset/GreenstickFracture/Train/AJGP-11-2020-Clcal-Skled-Bent-Broken-Fig-1_jpg.rf.f5fb593f9b3258cd1d5e4ff81cd5ae2a.jpg,GreenstickFracture,Train,32.647144,-2.4567802,5
dataset/GreenstickFracture/Train/AJGP-11-2020-Clinical-Selvakumaran-Buckled-Bent-Broken-Fig-1_jpg.rf.f5fb593f9b3258cd1d5e4ff81cd5ae2a.jpg,GreenstickFracture,Train,21.414366,-24.744627,4
dataset/GreenstickFracture/Train/AJGP-11-2020-Clinical-Skled-Bent-Broken-Fig-1_jpg.rf.f5fb593f9b3258cd1d5e4ff81cd5ae2a.jpg,GreenstickFracture,Train,-20.803455,-23.211456,1
dataset/GreenstickFracture/Train/Comparison-imaginactug8d0f5e1ae7b77ee6efceaf5a1386.jpg,GreenstickFracture,Train,21.307377,-6.0352273,0
dataset/GreenstickFracture/Train/Comparison-imaging-of-pediatric-fractures_jpg.339d8d0f5e1ae7b77ee6efceaf5a1386.jpg,GreenstickFracture,Train,37.001232,2.4817684,6
dataset/GreenstickFracture/Train/Comparison-imaging-of-pediatric-fractures_jpg.rf.339d8d0f5e1ae7b77ee6efceaf5a1386.jpg,GreenstickFracture,Train,24.83685,4.8212495,9
dataset/GreenstickFracture/Train/Comparison-imaging-of-peric-fractug9d8d0f5e1ae7b77ee6efceaf5a1386.jpg,GreenstickFracture,Train,-11.200313,28.081604,7
dataset/GreenstickFracture/Train/Comparison-imaging-of-peric-fractures_jpg.339d8d0f5e1ae7b77ee6efceaf5a1386.jpg,GreenstickFracture,Train,0.6538037,-2.4041243,2
dataset/GreenstickFracture/Train/Comparison-imaging-of-peric-fracturesg.339d8d0f5e1ae7b77ee6efceaf5a1386.jpg,GreenstickFracture,Train,-8.712926,16.455887,2
dataset/GreenstickFracture/Train/Comparison-imaging-of-peric-fracturesg9d8d0f5e1ae7b77ee6efceaf5a1386.jpg,GreenstickFracture,Train,-2.2727594,30.96962,7
dataset/GreenstickFracture/Train/F2-large2_jpg.rf.909564a6e3fea1037f579a8c2b718ec1.jpg,GreenstickFracture,Train,-19.258917,38.42226,7
dataset/GreenstickFracture/Train/F2-large_jpg.rf.e951d37c62798156e8e7b6f454dccf51.jpg,GreenstickFracture,Train,-52.581543,-19.098053,8
dataset/GreenstickFracture/Train/Greenstick-300x265_jpg.rf.d86c08d814d3a4fb36e5.jpg,GreenstickFracture,Train,-5.041339,24.44054,0
dataset/GreenstickFracture/Train/Greenstick-300x265_jpg.rf86c08d814d3a4fb36e5.jpg,GreenstickFracture,Train,20.65269,21.145033,3
dataset/GreenstickFracture/Train/Greenstick_fracture2C_lateral_view_jpg.rf.c56f8f1d8fb8534c211d4ef1a00ff7e8.jpg,GreenstickFracture,Train,-52.894184,16.914335,7
dataset/GreenstickFracture/Train/Greenstickfractures-JPEG_jpg.rf.1644947c466002445c7bdc9b132be5c1.jpg,GreenstickFracture,Train,-30.376686,31.952929,7
dataset/GreenstickFracture/Train/Greenstickfractures1-JPEG_jpg.rf.fc9f1d42d185c97c33988bac3b3ce63b.jpg,GreenstickFracture,Train,-74.15607,-10.083892,8
dataset/GreenstickFracture/Train/Greenstickfx_jpg.rf.577c2a132d721a84da75aecb2d3d0401.jpg,GreenstickFracture,Train,-54.42671,1.4171338,8
dataset/GreenstickFracture/Train/Greenstickfxradius_jpg.rf.65d105d96918cb626cef58c4638d65e1.jpg,GreenstickFracture,Train,-7.8902793,-5.0678487,2
dataset/GreenstickFracture/Train/Greenstickfxradius_jpg.rf.65d105d96918cb626cef58c46d65e1.jpg,GreenstickFracture,Train,-14.164257,0.7115289,2
dataset/GreenstickFracture/Train/Greenstickfxradius_jpg.rf.65d105d969cb626cef58c46d65e1.jpg,GreenstickFracture,Train,32.66687,-56.985878,9
dataset/GreenstickFracture/Train/Gruenholzfraktur_-_Unterarmfraktur_jpg.rf.49fefdeaf3c85ceb7a85dcb1fd1079ee.jpg,GreenstickFracture,Train,9.376875,20.1369,5
dataset/GreenstickFracture/Train/Lateral-radiograph-shows-a-greenstick-fracture-in-a-10-year-old-boy-The-distal-radial_png.rf.dec9843a9670c467e6330220908f5e2a.jpg,GreenstickFracture,Train,-25.316662,-12.09101,0
dataset/GreenstickFracture/Train/Radiographs-of-the-right-wrist-at-the-time-of-injury-show-a-greenstick-cture-of-the_png.rf.11a54146d63994ac580026512fac7e8b.jpg,GreenstickFracture,Train,13.095505,0.49857777,5
dataset/GreenstickFracture/Train/Radiographs-of-the-right-wrist-at-the-time-of-injury-show-a-greenstick-fracture-of-the_png.rf.11a54146d63994ac580026512fac7e8b.jpg,GreenstickFracture,Train,11.746713,9.512286,3
dataset/GreenstickFracture/Train/Radiology_ND_0125_ABF_jpg.rf.3f59f4c042e47a87f0408487a61521f5.jpg,GreenstickFracture,Train,18.86021,-2.8058376,3
dataset/GreenstickFracture/Train/Radiology_ND_0125_ABF_jpg.rf.3f5c042e47a87f0408487a61521f5.jpg,GreenstickFracture,Train,19.344929,19.160826,5
dataset/GreenstickFracture/Train/a4a7ce2566d595ab4d85122c860a73fc-pediatric-radiology-radiologic-technologist_jpg.rf.6af1cc0ddf5b43ee1426a98df5eb28ca.jpg,GreenstickFracture,Train,26.729578,33.5695,5
dataset/GreenstickFracture/Train/a509797810e432_greenstick_jpg.rf.c146d133697935a23e0f1a9160b744f0.jpg,GreenstickFracture,Train,-28.206757,0.11040211,2
dataset/GreenstickFracture/Train/b19f08e41a77b94dd521617800d019_gallery-JPEG_jpg.rf.c0d3e7d7bd8bf9496215e86a1bf40a8a.jpg,GreenstickFracture,Train,-52.951767,-18.369228,8
dataset/GreenstickFracture/Train/bbfrx3_jpg.rf.023bfda9bce9e3fbea1790641fe949df.jpg,GreenstickFracture,Train,-12.091898,-11.803995,0
dataset/GreenstickFracture/Train/c0267934-greenstick-fracture-of-distal-radius-x-ray-science-photo-library-arrow-high_jpg.rf.d77347381e74cd2c282dc8a76d04a633.jpg,GreenstickFracture,Train,-12.449457,-24.031466,9
dataset/GreenstickFracture/Train/c0775e1108f1dd0ff3ada8b4236468_jumbo_-_Copy_jumbo_jpeg.rf.3ae1fd7f229c8d721be5e601a53a1825.jpg,GreenstickFracture,Train,-9.272056,-32.117836,4
