filepath,class,split,cluster,tsne1,tsne2
dataset/FractureDislocation/Train/X-ray-of-ankle-joint-anteroposterior-view-showing-fracture-dislocation-of-ankle-It_png.rf.24d160278ac319ce616cd26a48b9dfb3.jpg,FractureDislocation,Train,5,5.1467113,-24.99976
dataset/FractureDislocation/Train/a-Radiograph-showing-the-sacroiliac-fracture-dislocation-with-fractures-of-bilateral_png.rf.fa0f976ece84621764dfdada5ad761da.jpg,FractureDislocation,Train,6,34.924866,-8.036752
dataset/FractureDislocation/Train/a1bn1_jpg.rf.c98508718aa58362706b40d0b1a51977.jpg,FractureDislocation,Train,9,32.097576,24.41263
dataset/FractureDislocation/Train/a5097978c7f0a2_flex7_jpg.rf.fd2b48f9cdfa6e4920ce57cfb82680b5.jpg,FractureDislocation,Train,3,11.011747,-40.02008
dataset/FractureDislocation/Train/a5097978c7f0a2_flex7_jpg.rf.fd2b48f9cdfa6e4920cefb82680b5.jpg,FractureDislocation,Train,3,11.03387,-40.016994
dataset/FractureDislocation/Train/bf732db52716f6b487260ee05010f4_jumbo_jpeg.rf.447c7ee0304ce538b6ddbaba6f16dbed.jpg,FractureDislocation,Train,5,-1.5159228,-25.063679
dataset/FractureDislocation/Train/c51fc85c72384555edf1d6ec412e53_jumbo_jpg.rf.d1abec7a9d63a4da7fa11a8274072b1f.jpg,FractureDislocation,Train,5,-9.772608,-21.32162
dataset/FractureDislocation/Train/cow217_jpg.rf.b4cac2d6bdf8c825f005de5a30f2a34e.jpg,FractureDislocation,Train,5,9.28542,-15.439683
dataset/FractureDislocation/Train/cow217lat_jpg.rf.ee52f52e41e1f0a2df9e3bb3cafc5016.jpg,FractureDislocation,Train,4,10.78175,30.986818
dataset/FractureDislocation/Train/d98391d0b4ed11eca52dcfcc122122a0-Screen-Shot-2022-04-01-at-10-30-15-AM_png.rf.debe1f70a056d7438b724708ee01f0d4.jpg,FractureDislocation,Train,6,39.569935,-9.218848
dataset/FractureDislocation/Train/f312a5ff3de3c0bcee1ffc1b9a88dc_jumbo_jpeg.rf.dbbe7d6f0f4a33c161868b07f2528713.jpg,FractureDislocation,Train,9,36.13759,18.283297
dataset/FractureDislocation/Train/fc65395dd9c83461025ab8fbb3b430_jumbo-JPG_jpg.rf.b419d0be56f385d775ab7444f7b323cb.jpg,FractureDislocation,Train,4,18.024214,-38.200123
dataset/FractureDislocation/Train/film-xray-elbow-ap-showed-260nw-1126379768_jpg.rf.3b9679e0a7236095db8bc8509e5510d5.jpg,FractureDislocation,Train,7,-22.177067,-18.887964
dataset/FractureDislocation/Train/film-xray-elbow-ap-showed-260nw-379768_jpg.rf.3b9679e0a7236095db8bc8509e5510d5.jpg,FractureDislocation,Train,2,-20.982077,10.55332
dataset/FractureDislocation/Train/fracturedislocationgaleazzi01mdatvaccidentplain5y41d7581db9be3deb5ede90b.jpg,FractureDislocation,Train,2,-35.86737,24.853794
dataset/FractureDislocation/Train/fracturedislocationgaleazzi01mdatvaccidentplain5yo_jpg.rf.e80b42ea241d7581db9be3deb5ede90b.jpg,FractureDislocation,Train,1,-3.9525068,-32.93628
dataset/FractureDislocation/Train/fracturedislocationmonteggia01mdfellplain3yo_jpg.rf.76186679322532546.jpg,FractureDislocation,Train,7,-6.735259,-22.418507
dataset/FractureDislocation/Train/fracturedislocationmonteggia01mdfellplain3yo_jpg.rf.761868d92f84fc315c69679322532546.jpg,FractureDislocation,Train,1,26.804893,-12.214436
dataset/FractureDislocation/Train/gr1_jpg.rf.23581f947c5ded563f968111bb3866c1.jpg,FractureDislocation,Train,4,5.352868,28.340063
dataset/FractureDislocation/Train/gr1_jpg.rf.23581f947c5ded563f968b3866c1.jpg,FractureDislocation,Train,5,-7.3582215,3.2593918
dataset/FractureDislocation/Train/gr1_lrg_jpg.rf.b138d2700bb1500d0b26fef.jpg,FractureDislocation,Train,8,-36.572987,24.819878
dataset/FractureDislocation/Train/gr1_lrg_jpg.rf.b138d2700bb156e32430b700d0b26fef.jpg,FractureDislocation,Train,2,-32.01521,-0.1404959
dataset/FractureDislocation/Train/image10_jpeg.rf.ebf1ad00a8e950d1367b8d4b357d979b.jpg,FractureDislocation,Train,5,9.289816,-15.460673
dataset/FractureDislocation/Train/image11_jpeg.rf.b32da1dc362c9bfa4e45266b46be6.jpg,FractureDislocation,Train,3,13.549567,-27.790136
dataset/FractureDislocation/Train/image12_jpeg.rf.f470d4b4f43b022e09a1354f0b424f78.jpg,FractureDislocation,Train,6,37.42609,-1.5437232
dataset/FractureDislocation/Train/image13_jpeg.rf.bec227ccd3d28aa517f2b44d22b611fc.jpg,FractureDislocation,Train,9,36.63409,18.871645
dataset/FractureDislocation/Train/image14_jpeg.rf.9cd940a79567f32249bfd958dc34ff68.jpg,FractureDislocation,Train,3,15.612919,-26.942047
dataset/FractureDislocation/Train/image16_jpeg.rf.26c44b5cc4cd37b01809904121.jpg,FractureDislocation,Train,5,-4.430396,-12.2981615
dataset/FractureDislocation/Train/image16_jpeg.rf.26c44b5cc4cd37df6964b01809904121.jpg,FractureDislocation,Train,9,29.739244,11.450739
dataset/FractureDislocation/Train/image17_jpeg.rf.44e3ee814b39580cc793cc484e4cb145.jpg,FractureDislocation,Train,9,39.275845,3.7782593
dataset/FractureDislocation/Train/image18_jpeg.rf.c384728c54a1c31be9d054d13ab7fd22.jpg,FractureDislocation,Train,2,-20.740578,12.522667
dataset/FractureDislocation/Train/image19_jpeg.rf.972ed3d90c53af861cfdb076f5d34454.jpg,FractureDislocation,Train,1,3.0446575,1.2746408
dataset/FractureDislocation/Train/image1figure1edit01_1102610_jpg.rf.588dc8f696544092683b7e78c214eed1.jpg,FractureDislocation,Train,8,-27.638494,-22.060968
dataset/FractureDislocation/Train/image20_jpeg.rf.8a89e0e1fab7e53f5cba2a0bd65ba976.jpg,FractureDislocation,Train,5,5.137717,-25.013245
dataset/FractureDislocation/Train/image21_jpeg.rf.35b8827cc0a6d988797e57f3685c722d.jpg,FractureDislocation,Train,3,-7.617667,-26.57855
dataset/FractureDislocation/Train/image21_jpeg.rf.35b88988797e57f3685c722d.jpg,FractureDislocation,Train,5,-7.5169067,3.1571262
dataset/FractureDislocation/Train/image22_jpeg.rf.dd7df6085c3b1f817643e5a18b89b63d.jpg,FractureDislocation,Train,4,8.003015,29.107199
dataset/FractureDislocation/Train/image23_jpeg.rf.3a0a70bec0f46890a700534ffb66bbf5.jpg,FractureDislocation,Train,4,18.024319,-38.19993
dataset/FractureDislocation/Train/image24_jpeg.rf.a60562fafe260267b1adb1f49d77d026.jpg,FractureDislocation,Train,5,5.4418344,-11.970934
dataset/FractureDislocation/Train/image24_jpeg.rf.a60562fafe2b1f49d77d026.jpg,FractureDislocation,Train,7,-29.650494,-25.06191
dataset/FractureDislocation/Train/image25_jpeg.rf.2e86e05a986064c4cb2.jpg,FractureDislocation,Train,5,6.2440577,-4.81459
dataset/FractureDislocation/Train/image25_jpeg.rf.2e86e05a9864c740ef0cedc0064c4cb2.jpg,FractureDislocation,Train,5,3.8680534,-7.054168
dataset/FractureDislocation/Train/image26_jpeg.rf.abbfe1afb4a112de0cbfe6b100561e9d.jpg,FractureDislocation,Train,5,0.45622048,-2.5292246
dataset/FractureDislocation/Train/image28_jpeg.rf.6503e348fea4497cc6cec71b2d7f4520.jpg,FractureDislocation,Train,1,6.4190936,9.663049
dataset/FractureDislocation/Train/image29_jpeg.rf.37c863c2ba3611b7f4fa75d82e82.jpg,FractureDislocation,Train,5,16.943447,-4.4957023
dataset/FractureDislocation/Train/image29_jpeg.rf.37c863c2edbdba3611b7f4fa75d82e82.jpg,FractureDislocation,Train,3,9.923184,-26.058086
dataset/FractureDislocation/Train/image2_jpeg.rf.bc16ebd39d77b02f60313cbb8c73a338.jpg,FractureDislocation,Train,8,-44.66571,8.920246
dataset/FractureDislocation/Train/image2figure2edit11_1102614_jpg.rf.95eca696ce12509c1b6f9cfbe733d03d.jpg,FractureDislocation,Train,7,-26.087645,-18.878588
dataset/FractureDislocation/Train/image30_jpeg.rf.fc0cb22bfd1247976c285cc5d7252f7d.jpg,FractureDislocation,Train,3,15.941078,-23.959784
dataset/FractureDislocation/Train/image31_jpeg.rf.966b2ec164.jpg,FractureDislocation,Train,2,-8.233945,22.100275
dataset/FractureDislocation/Train/image31_jpeg.rf.9fb28a3cc82566b2ec164.jpg,FractureDislocation,Train,5,-7.602659,23.317768
dataset/FractureDislocation/Train/image31_jpeg.rf.9fb28a767e2a843433cc82566b2ec164.jpg,FractureDislocation,Train,5,-10.977478,21.622734
dataset/FractureDislocation/Train/image32_jpeg.rf.0cd9c3f4cb457ac78b29ddbf67240.jpg,FractureDislocation,Train,8,-30.734034,24.26865
dataset/FractureDislocation/Train/image32_jpeg.rf.0cd9c3f4cb457ac78b29ddbf67b53240.jpg,FractureDislocation,Train,4,3.7633412,26.947968
dataset/FractureDislocation/Train/image3_jpeg.rf.5be0b2530178652a21db62fd7476bd75.jpg,FractureDislocation,Train,8,-34.74925,16.303305
dataset/FractureDislocation/Train/image4_jpeg.rf.b9b5e83a799c82dfe43bc01a9cfea21c.jpg,FractureDislocation,Train,6,32.3942,-12.976449
dataset/FractureDislocation/Train/image5_jpeg.rf.efcd8b141e6eb17a580f11e8ac7c2b14.jpg,FractureDislocation,Train,2,-12.783628,11.948847
dataset/FractureDislocation/Train/image6_jpeg.rf.5248ed1b2addcab9b948778b838a44d0.jpg,FractureDislocation,Train,4,4.8152556,34.532383
dataset/FractureDislocation/Train/image8_jpeg.rf.d1eea199c346ebadf0cd86f75eece161.jpg,FractureDislocation,Train,5,4.10623,-8.212758
dataset/FractureDislocation/Train/image_jpeg.rf.0e40feae13d6899de491c012712a7c59.jpg,FractureDislocation,Train,8,-43.030697,4.4336824
dataset/FractureDislocation/Train/images11_jpg.rf.f49a62d108ce15babe1c6f07cdb6ff41.jpg,FractureDislocation,Train,5,-0.29644412,-10.688902
dataset/FractureDislocation/Train/images13_jpg.rf.f5f8b144c22975c2db1d9d9.jpg,FractureDislocation,Train,2,-12.460045,15.506383
dataset/FractureDislocation/Train/images13_jpg.rf.f5f8b1cf544c22975c2db1d9d9.jpg,FractureDislocation,Train,8,-44.328953,14.897912
dataset/FractureDislocation/Train/images13_jpg.rf.f5f8b1cf548db8e44c22975c2db1d9d9.jpg,FractureDislocation,Train,7,-25.52883,-16.382454
dataset/FractureDislocation/Train/images13_jpg.rf.f5f8b1cf548e44c22975c2db1d9d9.jpg,FractureDislocation,Train,2,-13.066473,16.530573
dataset/FractureDislocation/Train/images14_jpg.rf.a3b3bad28529a35b7b531d32c7ed730e.jpg,FractureDislocation,Train,4,15.483523,28.272877
dataset/FractureDislocation/Train/images15_jpg.rf.72231ee60b44b04a740c03c6295e3e1b.jpg,FractureDislocation,Train,0,-16.22847,-5.9699383
dataset/FractureDislocation/Train/images16_jpg.rf.09663e786a7986ab28cfdc378620ca2d.jpg,FractureDislocation,Train,1,4.349727,40.503773
dataset/FractureDislocation/Train/images17_jpg.rf.f1708c6114060a32136c5b2e756b310e.jpg,FractureDislocation,Train,8,-39.47714,12.354937
dataset/FractureDislocation/Train/images18_jpg.rf.26eda2e2f4e9f31a65d54222a194b.jpg,FractureDislocation,Train,2,-13.94513,32.179756
dataset/FractureDislocation/Train/images18_jpg.rf.26eda2e2fd714e9f31a65d54222a194b.jpg,FractureDislocation,Train,1,-14.191449,29.181358
dataset/FractureDislocation/Train/images18_jpg.rf.26eda2e54222a194b.jpg,FractureDislocation,Train,2,-36.951035,2.7955556
dataset/FractureDislocation/Train/images19_jpg.rf.b3a1fe6ed706798a6d940ca596de86aa.jpg,FractureDislocation,Train,2,-8.110316,21.63094
dataset/FractureDislocation/Train/images21_jpg.rf.4ea90dfd023828752d3c3094d4cdcfd9.jpg,FractureDislocation,Train,9,24.822037,9.900926
dataset/FractureDislocation/Train/images22_jpg.rf.8813957da93e615975f6d8ca135d1d9b.jpg,FractureDislocation,Train,5,14.002739,-9.283031
dataset/FractureDislocation/Train/images26_jpg.rf.f28e555d877cbafa7b4da12e763dd23a.jpg,FractureDislocation,Train,9,30.028894,17.737703
dataset/FractureDislocation/Train/images29_jpg.rf.74ca7c59b0062585c66c1144288d1809.jpg,FractureDislocation,Train,6,25.76378,-16.477076
dataset/FractureDislocation/Train/images3_jpg.rf.22da1bbcb8eed74399ff1aa073866d4e.jpg,FractureDislocation,Train,6,39.303642,-7.5703855
dataset/FractureDislocation/Train/images4_jpg.rf.643b94ac51b45ba.jpg,FractureDislocation,Train,5,10.1802845,-7.222042
dataset/FractureDislocation/Train/images4_jpg.rf.643bac51b45ba.jpg,FractureDislocation,Train,5,8.972926,-7.209568
dataset/FractureDislocation/Train/images4_jpg.rf.6d2b1cd6818640163743b94ac51b45ba.jpg,FractureDislocation,Train,5,5.3783793,-5.763292
dataset/FractureDislocation/Train/images5_jpg.rf.67b9c46ceaab61c6807499d3e4b1.jpg,FractureDislocation,Train,5,12.896392,-10.172103
dataset/FractureDislocation/Train/images5_jpg.rf.67b9c46ceaab61c680749fbe69d3e4b1.jpg,FractureDislocation,Train,9,32.022766,13.388314
dataset/FractureDislocation/Train/images7_jpg.rf.c69e1cec236154efded4ecab281653b5.jpg,FractureDislocation,Train,6,42.163704,7.1887655
dataset/FractureDislocation/Train/images8_jpg.rf.1fa9d0b78f93a1f46d8e75b0f70a1f6d.jpg,FractureDislocation,Train,1,26.292057,-12.124282
dataset/FractureDislocation/Train/images9_jpg.rf.4f4ecc1179dd78eea35b2a018d7b26bc.jpg,FractureDislocation,Train,4,18.194874,28.069012
dataset/FractureDislocation/Train/img_1470_jpg.rf.8c304cf615a20fe1ad678a40804b29d3.jpg,FractureDislocation,Train,6,30.392666,-5.482067
dataset/FractureDislocation/Train/jfmk-07-00030-g001_png.1e8d6666777.jpg,FractureDislocation,Train,2,-36.96427,2.7729337
dataset/FractureDislocation/Train/jfmk-07-00030-g001_png.1e8d66777.jpg,FractureDislocation,Train,1,-14.179213,29.287537
dataset/FractureDislocation/Train/jfmk-07-00030-g001_png.rf.fe7297a31e8d6666777.jpg,FractureDislocation,Train,2,-13.939785,32.18628
dataset/FractureDislocation/Train/lightbox_36896a901c8b11ec811b03ac191d423b-L-pre-reduct-resized_png.rf.abd6698fc535e4f3cce89fdbc096dfb0.jpg,FractureDislocation,Train,9,21.994509,17.838383
dataset/FractureDislocation/Train/lightbox_9390c340ee7e11eb9b803ffcee4a7d01-Screen-Shot-2021-07-26-at-7-00-45-PM_png.rf.beb92e6aa74679dc6d3f7660e01a1239.jpg,FractureDislocation,Train,4,15.6637,26.810183
dataset/FractureDislocation/Train/lightbox_ff8e0dd027ac11eb92a5b7c2605fc013-figure-1_png.rf.e7f6c87caf004b92b9c429cfcb073456.jpg,FractureDislocation,Train,6,32.124435,-16.575226
dataset/FractureDislocation/Train/maxresdefault2_jpg.rf.0e3a180bbbaa38cb792fb6dd140e74a4.jpg,FractureDislocation,Train,1,7.953216,10.472582
dataset/FractureDislocation/Train/maxresdefault_jpg.rf.99f55b046e48958d4eb40bd5682a0182.jpg,FractureDislocation,Train,8,-33.927586,19.824907
dataset/FractureDislocation/Train/ot1020_otgr_f1_og_jpg.r458090596504941ee7e64eb43f41a.jpg,FractureDislocation,Train,9,31.26813,4.9334617
dataset/FractureDislocation/Train/ot1020_otgr_f1_og_jpg.r458596504941ee7e64eb43f41a.jpg,FractureDislocation,Train,2,-8.295508,22.297394
dataset/FractureDislocation/Train/ot1020_otgr_f1_og_jpg.rf.0458090596504941eefb7e64eb43f41a.jpg,FractureDislocation,Train,5,-10.782612,21.694519
dataset/FractureDislocation/Train/pediatric20elbow20dislocation20and20mediadyle20fracture_g.rf.7fd0217ef2ea1200be525743c4330f90.jpg,FractureDislocation,Train,3,19.995268,-16.526722
dataset/FractureDislocation/Train/pediatric20elbow20dislocation20and20medial20epicpondyle20fracture_g.rf.7fd0217ef2ea1200be525743c4330f90.jpg,FractureDislocation,Train,5,4.335246,-9.371746
dataset/FractureDislocation/Train/radiocarpal_dislocation-_jpg.rf.3085ea123b819ca081832819cd1f503a.jpg,FractureDislocation,Train,5,31.863354,-24.780184
dataset/FractureDislocation/Train/thoracolumbar_burst_jpg.rf.48781b0b27733a0e09c380d50253408f.jpg,FractureDislocation,Train,9,7.599308,-0.5991937
dataset/FractureDislocation/Train/type20i-lateral_jpg.rf.117a1f8229d0dc4d7970c07ad47c2cc1.jpg,FractureDislocation,Train,1,4.349506,40.503933
dataset/GreenstickFracture/Test/0-_jumbo_jpeg.rf.f83148ed2e6771e243f98f5595db6b9c.jpg,GreenstickFracture,Test,0,-9.215591,-3.112045
dataset/GreenstickFracture/Test/001_jumbo_jpeg.rf.ebf440662388fc36df361ce39890acb2.jpg,GreenstickFracture,Test,2,-14.465822,16.462317
dataset/GreenstickFracture/Test/1-s2-0-S1930043321005148-gr1_j.rf.ea5be53ec584c7fa9e3e1ddba7210dd5.jpg,GreenstickFracture,Test,7,-33.337025,-11.398707
dataset/GreenstickFracture/Test/1-s2-0-S1930043321005148-gr1_jpg.rf.ea5be53ec584c7fa9e3e1ddba7210dd5.jpg,GreenstickFracture,Test,5,14.014439,-2.853015
dataset/GreenstickFracture/Test/15ff6b9162cf7c04caad3fbd4f4a2e_gallery_jpg.rf.bdcd5db0dd212b125b361a70ddf63265.jpg,GreenstickFracture,Test,4,8.447263,24.220917
dataset/GreenstickFracture/Test/247_2019_4591_Fig4_HTML_jpg.rf.55ba8a51eb38363815c04444d7dcd509.jpg,GreenstickFracture,Test,6,33.493,1.6925055
dataset/GreenstickFracture/Test/2560px-Greenstick_fracture2C_A-P_view_jpg.rf.290485498308a848fd2518e20b0426b1.jpg,GreenstickFracture,Test,2,-18.506367,6.9607196
dataset/GreenstickFracture/Test/27947ea707d39e57b0c14db8fc93d3_jumbo_jpeg.rf.d7f9014c5a33717ff2b8f7213e38524b.jpg,GreenstickFracture,Test,2,-26.354136,2.4435992
dataset/GreenstickFracture/Test/40926tn_jpg.rf.95b23c6c30cc0d022f5af322fe72b9ce.jpg,GreenstickFracture,Test,4,-27.538702,25.915672
dataset/GreenstickFracture/Test/474345-58c87a400ed40ee60296b02ce19ee7dc_1_jpg.rf.31fd8bccbbf50f2664f3fab7a971f790.jpg,GreenstickFracture,Test,9,8.343229,-0.11825921
dataset/GreenstickFracture/Test/5081d90aea64c_jpg.rf.236544b7b485ea3c53214f7c1ae90430.jpg,GreenstickFracture,Test,5,33.20979,-24.052198
dataset/GreenstickFracture/Test/6550e902d0af421ad3b94f073620d1_gallery_jpeg.rf.c23760797e0bcc7af6ab14327062b17f.jpg,GreenstickFracture,Test,0,-19.124088,-7.8462005
dataset/GreenstickFracture/Test/69f4dcb3b060206f0acaec9f0a25bf3a67ceb063d5e06889caea74ed65332482_jumbo_jpeg.rf.ea88d6dd7d4a8a9a47a31053ce9952e7.jpg,GreenstickFracture,Test,7,-29.330797,-13.814784
dataset/GreenstickFracture/Test/7410b6b41bc4e99e1f93bab41283b1_jumbo_jpg.rf.72d8073f7a1382ca542077a8487a5a37.jpg,GreenstickFracture,Test,7,-6.009392,-22.196423
dataset/GreenstickFracture/Test/_Fracture_general_principles_fig04_Torus_Greenstick_fracture_BLANCO-1024x957_jpg.d0a0708a95fcb18cbbdf0af9de020488.jpg,GreenstickFracture,Test,0,-17.937855,-5.803556
dataset/GreenstickFracture/Test/_Fracture_general_principles_fig04_Torus_Greenstick_fracture_BLANCO-1024x957_jpg.rf.d0a0708a95fcb18cbbdf0af9de020488.jpg,GreenstickFracture,Test,9,28.13316,21.817312
dataset/GreenstickFracture/Train/3115574c112e21d961cf0f63929a8786_jpg.rf.4528c620dc1e6ae74bc00ea5bd1e5730.jpg,GreenstickFracture,Train,7,-26.687504,-13.836403
dataset/GreenstickFracture/Train/376010893_jpg.rf.19a332341870f296e7c3aa47d.jpg,GreenstickFracture,Train,7,0.18579577,6.5401716
dataset/GreenstickFracture/Train/376010893_jpg.rf.19a332341870f296e7c3aa491937ed7d.jpg,GreenstickFracture,Train,5,7.038261,-9.3484955
dataset/GreenstickFracture/Train/4dHvDSffNcoRQjfTHEVE9XHP_jpeg.rf.e785d05a33bbcb0561995f084c0f6545.jpg,GreenstickFracture,Train,2,-18.4627,16.34229
dataset/GreenstickFracture/Train/A-Initial-fracture-Follow-up-radiograph_png.a7b09117eb778be10771416.jpg,GreenstickFracture,Train,7,-25.177061,-8.3320875
dataset/GreenstickFracture/Train/A-Initial-fracture-radiograph-a-B-Follow-up-radiograph_png.a7b09117eb778be10771416.jpg,GreenstickFracture,Train,7,-28.670227,8.118331
dataset/GreenstickFracture/Train/A-Initial-fracture-radiograph-showing-a-B-Follow-up-radiograph_png.a7b09117eb778be10771416.jpg,GreenstickFracture,Train,8,-39.8244,18.732037
dataset/GreenstickFracture/Train/A-Initial-fracture-radiograph-showing-a-greenstick-fracture-B-Follow-up-radiograph_png.a7b09117eb778be10771416.jpg,GreenstickFracture,Train,0,-8.091411,-3.8963168
dataset/GreenstickFracture/Train/A-Initial-fracture-radiograph-showing-a-greenstick-fracture-B-Follow-up-radiograph_png.rf.395a32493a7b09117eb778be10771416.jpg,GreenstickFracture,Train,4,5.564166,33.31999
dataset/GreenstickFracture/Train/A214966_1_En_4_Fig4_HTML_jpg.rf.4a1be1b6de9bf170aef3d852c4ae97.jpg,GreenstickFracture,Train,8,-27.781212,21.567684
dataset/GreenstickFracture/Train/A214966_1_En_4_Fig4_HTML_jpg.rf.4a1be561b6de9bf170aef3d852c4ae97.jpg,GreenstickFracture,Train,8,-30.268929,22.651957
dataset/GreenstickFracture/Train/A214966_1_En_4_FigTML_jpg.rf.4a1be1b6de9bf170aef3d852c4ae97.jpg,GreenstickFracture,Train,2,-24.637709,32.102757
dataset/GreenstickFracture/Train/AJGP-11-2020-Clcal-Skled-Bent-Broken-Fig-1_jpg.rf.f5fb593f9b3258cd1d5e4ff81cd5ae2a.jpg,GreenstickFracture,Train,5,16.506445,-15.114933
dataset/GreenstickFracture/Train/AJGP-11-2020-Clinical-Selvakumaran-Buckled-Bent-Broken-Fig-1_jpg.rf.f5fb593f9b3258cd1d5e4ff81cd5ae2a.jpg,GreenstickFracture,Train,4,10.159105,24.261694
dataset/GreenstickFracture/Train/AJGP-11-2020-Clinical-Skled-Bent-Broken-Fig-1_jpg.rf.f5fb593f9b3258cd1d5e4ff81cd5ae2a.jpg,GreenstickFracture,Train,1,3.516657,39.85101
dataset/GreenstickFracture/Train/Comparison-imaginactug8d0f5e1ae7b77ee6efceaf5a1386.jpg,GreenstickFracture,Train,0,23.365946,9.437583
dataset/GreenstickFracture/Train/Comparison-imaging-of-pediatric-fractures_jpg.339d8d0f5e1ae7b77ee6efceaf5a1386.jpg,GreenstickFracture,Train,6,18.047937,-6.357117
dataset/GreenstickFracture/Train/Comparison-imaging-of-pediatric-fractures_jpg.rf.339d8d0f5e1ae7b77ee6efceaf5a1386.jpg,GreenstickFracture,Train,9,32.43492,4.9311357
dataset/GreenstickFracture/Train/Comparison-imaging-of-peric-fractug9d8d0f5e1ae7b77ee6efceaf5a1386.jpg,GreenstickFracture,Train,7,-5.751528,-23.9096
dataset/GreenstickFracture/Train/Comparison-imaging-of-peric-fractures_jpg.339d8d0f5e1ae7b77ee6efceaf5a1386.jpg,GreenstickFracture,Train,2,-10.71152,11.591091
dataset/GreenstickFracture/Train/Comparison-imaging-of-peric-fracturesg.339d8d0f5e1ae7b77ee6efceaf5a1386.jpg,GreenstickFracture,Train,2,-10.535622,3.1033595
dataset/GreenstickFracture/Train/Comparison-imaging-of-peric-fracturesg9d8d0f5e1ae7b77ee6efceaf5a1386.jpg,GreenstickFracture,Train,7,-5.161233,-23.886429
dataset/GreenstickFracture/Train/F2-large2_jpg.rf.909564a6e3fea1037f579a8c2b718ec1.jpg,GreenstickFracture,Train,7,-18.85308,-19.27091
dataset/GreenstickFracture/Train/F2-large_jpg.rf.e951d37c62798156e8e7b6f454dccf51.jpg,GreenstickFracture,Train,8,-31.009235,14.6622715
dataset/GreenstickFracture/Train/Greenstick-300x265_jpg.rf.d86c08d814d3a4fb36e5.jpg,GreenstickFracture,Train,0,-21.470217,-18.011068
dataset/GreenstickFracture/Train/Greenstick-300x265_jpg.rf86c08d814d3a4fb36e5.jpg,GreenstickFracture,Train,3,13.490119,-32.488747
dataset/GreenstickFracture/Train/Greenstick_fracture2C_lateral_view_jpg.rf.c56f8f1d8fb8534c211d4ef1a00ff7e8.jpg,GreenstickFracture,Train,7,-39.85664,-2.7573304
dataset/GreenstickFracture/Train/Greenstickfractures-JPEG_jpg.rf.1644947c466002445c7bdc9b132be5c1.jpg,GreenstickFracture,Train,7,-29.771187,-7.5463767
dataset/GreenstickFracture/Train/Greenstickfractures1-JPEG_jpg.rf.fc9f1d42d185c97c33988bac3b3ce63b.jpg,GreenstickFracture,Train,8,-46.12347,11.2183075
dataset/GreenstickFracture/Train/Greenstickfx_jpg.rf.577c2a132d721a84da75aecb2d3d0401.jpg,GreenstickFracture,Train,8,-46.47213,4.063388
dataset/GreenstickFracture/Train/Greenstickfxradius_jpg.rf.65d105d96918cb626cef58c4638d65e1.jpg,GreenstickFracture,Train,2,-8.151257,9.957241
dataset/GreenstickFracture/Train/Greenstickfxradius_jpg.rf.65d105d96918cb626cef58c46d65e1.jpg,GreenstickFracture,Train,2,-20.62103,23.137695
dataset/GreenstickFracture/Train/Greenstickfxradius_jpg.rf.65d105d969cb626cef58c46d65e1.jpg,GreenstickFracture,Train,9,33.630608,17.24413
dataset/GreenstickFracture/Train/Gruenholzfraktur_-_Unterarmfraktur_jpg.rf.49fefdeaf3c85ceb7a85dcb1fd1079ee.jpg,GreenstickFracture,Train,5,4.4919214,-14.398656
dataset/GreenstickFracture/Train/Lateral-radiograph-shows-a-greenstick-fracture-in-a-10-year-old-boy-The-distal-radial_png.rf.dec9843a9670c467e6330220908f5e2a.jpg,GreenstickFracture,Train,0,-14.24519,14.244056
dataset/GreenstickFracture/Train/Radiographs-of-the-right-wrist-at-the-time-of-injury-show-a-greenstick-cture-of-the_png.rf.11a54146d63994ac580026512fac7e8b.jpg,GreenstickFracture,Train,5,14.861719,-2.2676337
dataset/GreenstickFracture/Train/Radiographs-of-the-right-wrist-at-the-time-of-injury-show-a-greenstick-fracture-of-the_png.rf.11a54146d63994ac580026512fac7e8b.jpg,GreenstickFracture,Train,3,18.826508,-17.712719
dataset/GreenstickFracture/Train/Radiology_ND_0125_ABF_jpg.rf.3f59f4c042e47a87f0408487a61521f5.jpg,GreenstickFracture,Train,3,16.471851,-33.737923
dataset/GreenstickFracture/Train/Radiology_ND_0125_ABF_jpg.rf.3f5c042e47a87f0408487a61521f5.jpg,GreenstickFracture,Train,5,13.546091,-3.3311334
dataset/GreenstickFracture/Train/a4a7ce2566d595ab4d85122c860a73fc-pediatric-radiology-radiologic-technologist_jpg.rf.6af1cc0ddf5b43ee1426a98df5eb28ca.jpg,GreenstickFracture,Train,5,5.3206325,-21.907864
dataset/GreenstickFracture/Train/a509797810e432_greenstick_jpg.rf.c146d133697935a23e0f1a9160b744f0.jpg,GreenstickFracture,Train,2,-25.082436,13.945171
dataset/GreenstickFracture/Train/b19f08e41a77b94dd521617800d019_gallery-JPEG_jpg.rf.c0d3e7d7bd8bf9496215e86a1bf40a8a.jpg,GreenstickFracture,Train,8,-45.7871,18.082907
dataset/GreenstickFracture/Train/bbfrx3_jpg.rf.023bfda9bce9e3fbea1790641fe949df.jpg,GreenstickFracture,Train,0,1.9935867,17.840803
dataset/GreenstickFracture/Train/c0267934-greenstick-fracture-of-distal-radius-x-ray-science-photo-library-arrow-high_jpg.rf.d77347381e74cd2c282dc8a76d04a633.jpg,GreenstickFracture,Train,9,-9.725759,16.418169
