filepath,class,split,width,height,readable,is_duplicate,is_size_outlier,file_size_kb,md5
dataset/GreenstickFracture/Train/jpg.rf.5577e35c5e3bce4414cae6437ac94a56.jpg,GreenstickFracture,Train,640,239,True,False,False,35.46,573131e867dedea3f8d8785e3be3be75
dataset/GreenstickFracture/Train/pedi6-JPG_jpg.rf.d128aee3ca5d06a2c4a79b104b8fa372.jpg,GreenstickFracture,Train,552,168,True,False,False,30.7,c5bc4039fccf177273c55fcb67c412d5
dataset/GreenstickFracture/Train/pedi6-JPG_jpg.rf.d128aee3ca5d06a2c4b104b8fa372.jpg,GreenstickFracture,Train,640,148,True,False,False,12.79,85790e1453c47042a7380da8bbb36fd2
dataset/GreenstickFracture/Train/torus20fx_jpg.rf.4daefa26c48b31d1699339cba5ddd362.jpg,GreenstickFracture,Train,640,609,True,False,False,60.08,a45cb1198ed751df718579195083b96c
dataset/GreenstickFracture/Train/x-ray-wrist-greenstick-fracture-radius-marker-negative-right-136595001_jpf.83ac9f132a7c842d809d0f3c90eb7f57.jpg,GreenstickFracture,Train,164,534,True,False,False,11.28,90f89742cae443867a981466e56cb729
dataset/GreenstickFracture/Train/x-ray-wrist-greenstick-fracture-radius-marker-negative-right-136595001_jpg.rf.83ac9f132a7c842d809d0f3c90eb7f57.jpg,GreenstickFracture,Train,634,219,True,False,False,36.51,72dbb20a18bbf97977a0a2728dd6b293
dataset/GreenstickFracture/Train/xray-wrist-greenstick-fracture-radius-260nw-12756848_jpg.rf.12933164c5a5b2311333def69313ab8a.jpg,GreenstickFracture,Train,257,588,True,False,False,11.44,131267196d9d86078d2f899abf9a996f
dataset/GreenstickFracture/Train/xray-wrist-greenstick-fracture-radius-260nw-1283756848_jpg.rf.12933164c5a5b2311333def69313ab8a.jpg,GreenstickFracture,Train,195,493,True,False,False,30.77,84610f868fcd9598b22417bd8cce7a6a
dataset/HairlineFracture/Test/0-_jumbo_jpeg.rf.d39588df830d194c0cda3b800664160b.jpg,HairlineFracture,Test,640,640,True,False,False,56.99,2f08c8450cff35a72e10bbb8ff50eabf
dataset/HairlineFracture/Test/10195_2010_96_Fig2_HTML_jpg.rf.c12df3901db2a4b4e0952d10f5660ae0.jpg,HairlineFracture,Test,640,216,True,False,False,33.71,aaea863e08b46e35043965c9bddd7998
dataset/HairlineFracture/Test/10195_2010_9ig2_HTML_jpg.rf.c12df3901db2a4b4e0952d10f5660ae0.jpg,HairlineFracture,Test,170,640,True,False,False,14.74,15e4004ae72ea3b43cf237f15e0a80ea
dataset/HairlineFracture/Test/2995c0750ed98208c238f4b6a27ddd_jumbo_jpg.rf.f3c327c6d4893a32a5bdf9d01f425028.jpg,HairlineFracture,Test,286,601,True,False,False,38.78,020425e936187eee95d578cfce8ada63
dataset/HairlineFracture/Test/2995c0750ed98208c238f4b6ad_jumbo_jpg.rf.f3c327c6d4893a32a5bdf9d01f425028.jpg,HairlineFracture,Test,608,234,True,False,False,36.83,4af4dfbb0d6099d6263afbe57c12e211
dataset/HairlineFracture/Test/2bc441c91f63a9588fab405fde2ae3_jumbo_jpeg.rf.9b7b45ce86f1197b06bbfbdd736b8b55.jpg,HairlineFracture,Test,492,553,True,False,False,59.2,4fc2079aab3507e9e52d963b0508f669
dataset/HairlineFracture/Test/402_2018_3035_Fig3_HTML_jpg.rf.c9959ea361358cf5ac4cf68c9096236f.jpg,HairlineFracture,Test,122,298,True,False,False,25.0,639fa2ec25b876734e8f18c4b3fbd493
dataset/HairlineFracture/Test/640px-Cropped_version_of_Jonesfracture_jpg.r40958b7c85972169a63197313018.jpg,HairlineFracture,Test,639,310,True,False,False,64.88,ddda63f1a84a63f19207021d76ff4041
dataset/HairlineFracture/Test/640px-Cropped_version_of_Jonesfracture_jpg.rf.cbf840958b7c85972169a63197313018.jpg,HairlineFracture,Test,639,232,True,False,False,53.17,502099bf7748a523e86fbb1088a56efb
dataset/HairlineFracture/Test/7919tn_jpg.rf.43200f6cb2d72e3082805002b9f3a1f8.jpg,HairlineFracture,Test,640,640,True,False,False,19.98,479f97fbbb97bbf300cb379a1b1c4b74
dataset/HairlineFracture/Train/118310170f8fcd378be23758f73570_jumbo_jpeg.rf.aa501805e28e21bed86d260770f21ee6.jpg,HairlineFracture,Train,568,585,True,False,False,65.69,756018e31483ce3905bd281c281ad1b4
dataset/HairlineFracture/Train/1583770_jpg.rf.1c05699722629513ab254bef51e111e3.jpg,HairlineFracture,Train,256,608,True,False,False,55.01,e0f67d704a9c4ca1e55a19c1ae05db51
dataset/HairlineFracture/Train/1583770_jpg.rf.1c056997226295b254bef51e111e3.jpg,HairlineFracture,Train,232,626,True,False,False,31.97,a53a53c6d678cfe0a619f2f2b8a63369
dataset/HairlineFracture/Train/20983tn_jpg.rf.5e1f76b5b7b3f6c679b02d6f301a80e6.jpg,HairlineFracture,Train,640,640,True,False,False,24.32,746b9b955baa8b2a7a59907c7fe3403b
dataset/HairlineFracture/Train/43019_2022_139_Fig1_HTML_jpg.rf.b788595a2bd3ec29f5f934b258fc776d.jpg,HairlineFracture,Train,290,604,True,False,False,35.0,4b53bf0d5d417f901137a95adb9754da
dataset/HairlineFracture/Train/43019_2022_139_Fig1_HTML_jpg.rf.b788595d3ec29f5f934b258fc776d.jpg,HairlineFracture,Train,300,624,True,False,False,15.49,55a91e93b2d69c077d5314a0f9028e71
dataset/HairlineFracture/Train/56653e2e0621405fc4065e87298031_jumbo_jpeg.rf.59e6400f139ec50b51a3289d02d242de.jpg,HairlineFracture,Train,586,640,True,False,False,71.57,19a8e91e77ebe6c3e4039a2d04a79751
dataset/HairlineFracture/Train/85875d48445a55e8241a101c1685fc_gallery_jpeg.rf.444fa93e2f126873f2c2ede78676caf1.jpg,HairlineFracture,Train,636,596,True,False,False,67.99,f1c1ca9de71d9fddecd77b3a2ba8975c
dataset/HairlineFracture/Train/A-Lateral-plain-radiograph-showing-the-dreaded-black-line-highlighted-with-the_png.rf.4dc4617c722fb1cd249cb8563544969c.jpg,HairlineFracture,Train,213,640,True,False,False,38.55,df3bb9030413a223216940f9a677f75d
dataset/HairlineFracture/Train/A320567_1_En_5_Fig3_HTML_jpg.rf.94ac07af6d69b71d28929cda494a7ea8.jpg,HairlineFracture,Train,190,640,True,False,False,36.52,11ee7a08ed865163770b7cedd98b5239
dataset/HairlineFracture/Train/A320567_1_En_5_Fig4_HTML_jpg.rf.af37290c11596fddfd117e126285949c.jpg,HairlineFracture,Train,337,630,True,False,False,64.41,6f0a2aa6c1ce3e7e3dab8c2ef3b6b7b0
dataset/HairlineFracture/Train/A320567_1_En_5_Fig5_HTML_jpg.rf.c1b04f919eb7cba3779f97eca5725041.jpg,HairlineFracture,Train,127,640,True,False,False,29.91,60806df300f18713767a3e9605fa3b63
dataset/HairlineFracture/Train/Calcaneal-stress-fracture-001_jpg.rf.200a09222e403ac0f3b8466c52453ea8.jpg,HairlineFracture,Train,556,636,True,False,False,85.38,afb6a9b5940666f6954d41dfeb89e255
dataset/HairlineFracture/Train/Elbow-X-ray-of-a-40-year-old-female-who-developed-chronic-atraumatic-pain-of-the-proximal_png.rf.3ab88000b0079946b28c9d280cfe8f15.jpg,HairlineFracture,Train,499,449,True,False,False,60.64,0b358f9771c99f77d0ffe128a2d58c54
dataset/HairlineFracture/Train/Hairline-fractures_png.rf.1e758c6f946ab2ad5967115102e28a49.jpg,HairlineFracture,Train,569,594,True,False,False,46.72,fc770de47c6776324d7af445931aca3e
dataset/HairlineFracture/Train/Radiograph-of-the-left-wrist-shows-stress-fracture-of-the-left-scaphoid_png.rf.679bc50a0d676af2839c3c4168cdf4bc.jpg,HairlineFracture,Train,640,640,True,False,False,35.34,1757489bbc9f03105a0739b1ee6fad5b
dataset/HairlineFracture/Train/Radiograph-showing-stress-fracture-of-medial-femoral-condyle-with-degenerative-changes-in_png.rf.4c414921e1fc8e53a09b5e42d5517715.jpg,HairlineFracture,Train,206,640,True,False,False,35.71,5af2ae76e84068643037eface22730a9
dataset/HairlineFracture/Train/Stress-Fracture-Xrays_jpg.rf.1036a4c17f3c3d4f5820281f9b10bb0f.jpg,HairlineFracture,Train,640,550,True,False,False,46.33,b26eed43e3cd4625dbcd40836a6fd361
dataset/HairlineFracture/Train/TibStressFrac-895x1024_jpg.rf.38a4f1fc510a7a34cd69130bd57f414f.jpg,HairlineFracture,Train,199,452,True,False,False,29.01,3bad25a6d13d2df2456899721a248971
dataset/HairlineFracture/Train/X-ray_of_periosteal_reaction_of_a_stress_fracture_of_the_radius_jpg.rf.45d3b8335b831ededcbf7d36284d1744.jpg,HairlineFracture,Train,273,607,True,False,False,35.08,ae00cba85f6c6fa85500d560e93da93b
dataset/HairlineFracture/Train/a5097977a181fa_x-vs-stir_jpg.rf.58eee102208f25db50253905db351b46.jpg,HairlineFracture,Train,296,640,True,False,False,52.08,bc21c92543155eacc636c760b81d30a2
dataset/HairlineFracture/Train/a5097977a186b7_grade-3_jpg.rf.75157b32db076a8276aaad1021a6dee9.jpg,HairlineFracture,Train,210,640,True,False,False,41.31,a4d04d8d5854beee21f01f9305cba027
dataset/HairlineFracture/Train/a5097977a1e676_femur-1-3-13mog.rf.0c110c5805c5236273fac80d2c1ff16b.jpg,HairlineFracture,Train,200,640,True,False,False,12.3,5e87dfd377946b47f99f320f65746096
dataset/HairlineFracture/Train/a5097977a1e676_femur-1-3-1g.rf.0c110c5805c5236273fac80d2c1ff16b.jpg,HairlineFracture,Train,219,640,True,False,False,17.47,8d6cfada0136b6dacc5b63732354c7b4
dataset/HairlineFracture/Train/a5097977a1e676_femur-1-3-1g.rf.0c110c58c5236273fac80d2c1ff16b.jpg,HairlineFracture,Train,219,640,True,False,False,16.71,f234a587f569452c03539996834959eb
dataset/HairlineFracture/Train/a5097977a1eb9d_ntvg-knee_jpg.rf.706f88418c5fb3d7e3cfc0adc140a6ed.jpg,HairlineFracture,Train,312,640,True,False,False,38.52,64345a27e8860071dc25bbfe79be8936
dataset/HairlineFracture/Train/a5097977a216c6_stress-tibia-rijnl_jpg.rf.ee5858ea2e2cee2ac2a55c198fbd4cc5.jpg,HairlineFracture,Train,310,640,True,False,False,12.6,64db237f7d429378bbf2c537049b13b3
dataset/HairlineFracture/Train/a5097977a216c6_stress-tibia-rijnland_jpg.rf.ee5858ea2e2cee2ac2a55c198fbd4cc5.jpg,HairlineFracture,Train,272,616,True,False,False,34.9,1ee885523b3c0575eef74a9aa434bd07
dataset/HairlineFracture/Train/a5097977a22443_fibula_jpg.rf.ad88b884d995f003ec87d2971f5ca697.jpg,HairlineFracture,Train,162,640,True,False,False,37.14,be070ab30aa97f09c06c45b6a5b73e69
dataset/HairlineFracture/Train/a5097977a22443_fibula_jpgf.ad88b884d995f003ec87d2971f5ca697.jpg,HairlineFracture,Train,163,640,True,False,False,15.98,201807f000a20bc7156d60090a0fefc5
dataset/HairlineFracture/Train/a5097977a22d4c_metatarsal_jpg.rf.9c51afb0204cf1c39e3a57410b38f96c.jpg,HairlineFracture,Train,295,640,True,False,False,56.78,46332299c3dc101ac248074a6b3ca62e
dataset/HairlineFracture/Train/a5097977a231ef_metatal2_jpg.rf.d5163e72a121fc62d7720e7f2096a7.jpg,HairlineFracture,Train,224,640,True,False,False,25.55,0b862e8191e93d03c10ddbb2bf7826d0
dataset/HairlineFracture/Train/a5097977a231ef_metatal2_jpg.rf.d5163e7f32a121fc62d7720e7f2096a7.jpg,HairlineFracture,Train,234,640,True,False,False,24.54,5d43f272b2c3fd052956b7d1ca732c9b
dataset/HairlineFracture/Train/a5097977a231ef_metatarsal2_jpg.rf.d5163e7f32a121fc62d7720e7f2096a7.jpg,HairlineFracture,Train,639,190,True,False,False,42.99,39650b339361d8d443e022541065c9fa
dataset/HairlineFracture/Train/a8d66de72edb47732c1d2be7f3_gallery_jpg.rf.7480d438695221bcb83b3ef7239528b1.jpg,HairlineFracture,Train,308,640,True,False,False,17.74,c96e864481e8131a92de2a29b00dc976
dataset/HairlineFracture/Train/a8d66de72edb47732c1d2be7f3b859_gallery_jpg.rf.7480d438695221bcb83b3ef7239528b1.jpg,HairlineFracture,Train,273,631,True,False,False,43.14,e8642ace65551ca01afc4d57eb73fc48
dataset/HairlineFracture/Train/b01ca8724c9057f76a0cefa0d8c519f5_jpg.rf.edae2419cc0467a1ecba8c294cea0783.jpg,HairlineFracture,Train,275,640,True,False,False,50.27,253a3316e88f3a1c94b5dcf7cae464e9
dataset/HairlineFracture/Train/bjr-85-1016-1148-f01_jpeg.rf.5005013c2687ac451576f1a45dbb8618.jpg,HairlineFracture,Train,146,627,True,False,False,29.57,2b810f408f2cc77f80ddc59dbd6584a4
dataset/HairlineFracture/Train/bones_what_to_7.rf.f7f16.jpg,HairlineFracture,Train,77,128,True,False,True,2.97,545c7c76a3db4003757ad7a9b136727c
dataset/HairlineFracture/Train/bones_what_to_7329_g.rf.f0056d7f16.jpg,HairlineFracture,Train,119,143,True,False,True,4.95,9156772b8a726d1b22eb6c6e2217ebf9
dataset/HairlineFracture/Train/bones_what_to_7329_g.rf.f56d7f16.jpg,HairlineFracture,Train,131,162,True,False,False,6.11,ecd021480cafd88d51fcefed29d57c03
dataset/HairlineFracture/Train/bones_what_to_7g.rf.f56d7f16.jpg,HairlineFracture,Train,126,162,True,False,False,4.23,8dd059f064127a553704a04d615a62c9
dataset/HairlineFracture/Train/bones_what_to_7g.rf.f7f16.jpg,HairlineFracture,Train,80,128,True,False,True,2.37,1e0bc9aeb93f4b411930e224a52b8754
dataset/HairlineFracture/Train/bones_what_to_k_7329_732g.rf.85dff1f0a0deb0093f75b56d7f16.jpg,HairlineFracture,Train,92,176,True,False,False,3.69,9e513a07d785b23f8aeedac0f68c831d
dataset/HairlineFracture/Train/bones_what_to_k_7329_732g.rf.85dff1f0eb0093f75b56d7f16.jpg,HairlineFracture,Train,156,176,True,False,False,6.41,d728b6ecf3410d0eca7d0e594a7400a1
dataset/HairlineFracture/Train/bones_what_to_k_7329_g.rf.85dff1f0eb0075b56d7f16.jpg,HairlineFracture,Train,174,167,True,False,False,8.27,87a7d8ed705c3d40319fa919ed59a0db
dataset/HairlineFracture/Train/bones_what_to_k_7329_g.rf.85dff1f0eb0093f75b56d7f16.jpg,HairlineFracture,Train,126,162,True,False,False,5.01,504ca381d293182705c442645b101c71
dataset/HairlineFracture/Train/bones_what_to_k_7329_g.rf.f0056d7f16.jpg,HairlineFracture,Train,119,143,True,False,True,4.41,b8c2ac6fa06e8bc79f5d099dbacab507
dataset/HairlineFracture/Train/bones_what_to_k_7329_g.rf.f0075b56d7f16.jpg,HairlineFracture,Train,64,156,True,False,False,2.6,76124904026334dba2306db69a66f324
dataset/HairlineFracture/Train/bones_what_to_k_7329_g.rf.ff1f0075b56d7f16.jpg,HairlineFracture,Train,64,156,True,False,False,3.14,87536b91cb251321bab686afb91bbd77
dataset/HairlineFracture/Train/bones_what_to_k_7329_g.rf.ff1f0eb0075b56d7f16.jpg,HairlineFracture,Train,166,167,True,False,False,7.35,f7767c5005dfc625e3187023554d9c04
dataset/HairlineFracture/Train/bones_what_to_k_7329_thu732g.rf.85dff1f0a0deb0093f75b56d7f16.jpg,HairlineFracture,Train,81,176,True,False,False,3.2,0aaaa5934221abae837553a5ef905f3a
dataset/HairlineFracture/Train/bones_what_to_k_7329_thu732g.rf.85dff51f0a0deb0093f75b56d7f16.jpg,HairlineFracture,Train,75,176,True,False,False,3.45,b39ff05e82916714d4a5759adbad42af
dataset/HairlineFracture/Train/bones_what_to_k_7329_thu732x549_jpg.rf.85dff51f0a0deb0093f75b56d7f16.jpg,HairlineFracture,Train,74,160,True,False,False,3.17,b003519f019fd418e72c50cf3a025457
dataset/HairlineFracture/Train/bones_what_to_k_7329_thu732x54g.rf.85dff51f0a0deb0093f75b56d7f16.jpg,HairlineFracture,Train,74,176,True,False,False,3.52,66a634a5536270900438a2e0c5c0071f
dataset/HairlineFracture/Train/bones_what_to_k_732x549_thu732x549_jpg.rf.85dff51f0a0deb0093f75b56d7f16.jpg,HairlineFracture,Train,58,160,True,False,False,2.81,fd2aacdf62749c88ebbf118f1e3129ab
dataset/HairlineFracture/Train/bones_what_to_k_732x549_thu732x549_jpg.rf.9df85dff51f0a0deb0093f75b56d7f16.jpg,HairlineFracture,Train,117,160,True,False,False,4.9,a4f5dd309f45db566fee919fba5f3544
dataset/HairlineFracture/Train/bones_what_to_k_732x549_thumb-1-732x549_jpg.rf.9df85dff51f0a0deb0093f75b56d7f16.jpg,HairlineFracture,Train,155,131,True,False,True,6.12,bc045d10fca30ebc3b97982a371bae73
dataset/HairlineFracture/Train/bones_what_to_know_732x549_thumb-1-732x549_jpg.rf.9df85dff51f0a0deb0093f75b56d7f16.jpg,HairlineFracture,Train,125,77,True,False,True,21.94,7f7c279428d3e08b0d770cab723b22f6
dataset/HairlineFracture/Train/c3544ea19278ee2005e1730b96f835_gallery_jpg.rf.ca35e7984e5c7ab494fa801084787be6.jpg,HairlineFracture,Train,528,640,True,False,False,56.1,f6d63ca989a2c29eff48b9e18b2ae0f4
dataset/HairlineFracture/Train/fe0b29d393f33d92c9e4fcd0bae57f_jumbo_jpg.rf.fa9c548b855a1c02ba111f9b3bd679f4.jpg,HairlineFracture,Train,640,640,True,False,False,26.17,7ffc1cefa933245fef4834545ca2d5c4
dataset/HairlineFracture/Train/fped-07-00397-g001_jpg.rf.121196a84bf7b28cde5387af8fbd2.jpg,HairlineFracture,Train,173,620,True,False,False,19.51,b10197a142d7066692480cf678e51cca
dataset/HairlineFracture/Train/fped-07-00397-g001_jpg.rf.121196a84bf7b28cde538c5e7af8fbd2.jpg,HairlineFracture,Train,590,152,True,False,False,34.52,42b9178aad6f4af4d346dc029e11043c
dataset/HairlineFracture/Train/gr1_jpg.rf.cd3a0991347db44b0a90c049452c6f1e.jpg,HairlineFracture,Train,275,630,True,False,False,45.48,0ddc418f857c5f7a87b7b20572883301
dataset/HairlineFracture/Train/hairline-fracture-600_jpg.rf.618d08b1030b4b9a8974e28b632ce41e.jpg,HairlineFracture,Train,243,555,True,False,False,12.32,0278b539d0797586283746f33c5fcb65
dataset/HairlineFracture/Train/hairline-fracture-600x472_jpg.rf.618d08b1030b4b9a8974e28b632ce41e.jpg,HairlineFracture,Train,533,241,True,False,False,34.96,ab58df0f97b533eebb24e6018c5cff75
dataset/HairlineFracture/Train/hairlinefracture-674-article_jpg.rf.12980b5ea93b6bc87c35a3cca93f1d8f.jpg,HairlineFracture,Train,158,635,True,False,False,32.62,097b11253a27408808c29a18045182c9
dataset/HairlineFracture/Train/image10_jpeg.rf.b0c73ca2dc38a7dec1ccb0ccc1e1c6e9.jpg,HairlineFracture,Train,640,640,True,False,False,18.52,5757879075afa69827417f3dbac09b45
dataset/HairlineFracture/Train/image11_jpeg.rf.81b5584061823e7f31042b78dbd4821b.jpg,HairlineFracture,Train,556,640,True,False,False,54.26,8780831272749d1e922b9c4e467ba239
dataset/HairlineFracture/Train/image14_jpeg.rf.eb57cfc38dfa550d350c8fdbfad1dc6c.jpg,HairlineFracture,Train,599,599,True,False,False,55.95,8681f14767a48010d5852c6355829d20
dataset/HairlineFracture/Train/image15_jpeg.rf.516950f427839d3dffbe7014f988932c.jpg,HairlineFracture,Train,262,624,True,False,False,35.56,00fe9f04030ae4771f1c795a463d4753
dataset/HairlineFracture/Train/image16_jpeg.rf.653140192a324a82d22550e27ce7a53f.jpg,HairlineFracture,Train,528,640,True,False,False,52.2,bfd3049c3c04d975edd4f12f0bfb7152
dataset/HairlineFracture/Train/image17_jpeg.rf.36790e784b5aa8bcca71324f138568fb.jpg,HairlineFracture,Train,462,640,True,False,False,43.75,44d42e66e721c5450e05168eb5e7a3eb
dataset/HairlineFracture/Train/image18_jpeg.rf.1fe77cd3c99661ff9d387b8c0d215142.jpg,HairlineFracture,Train,640,272,True,False,False,38.64,759e0cb473faab2dcc5d58eb3554d394
dataset/HairlineFracture/Train/image18_jpeg.rf.1fe77cd3c996ff9d387b8c0d215142.jpg,HairlineFracture,Train,303,640,True,False,False,17.38,44fcbf5e7e694b4a8940ae8f00c3f1c7
dataset/HairlineFracture/Train/image24_jpeg.rf.f614121a459136b7bc418a9c4b70f4cf.jpg,HairlineFracture,Train,555,612,True,False,False,65.53,e2dd9150d2790f7f80a20966608d8157
dataset/HairlineFracture/Train/image25_jpeg.rf.55803813b717a714694b056743f5d.jpg,HairlineFracture,Train,247,576,True,False,False,26.77,2898810146a303a61f349f9bc576c6ed
dataset/HairlineFracture/Train/image25_jpeg.rf.55803813bb94717a714694b056743f5d.jpg,HairlineFracture,Train,524,214,True,False,False,43.79,f06bad8e89bbac3fca59b0e3e00f53c6
dataset/HairlineFracture/Train/image32_jpeg.rf.fc29f97a388a26e2476a40c3b3b00b73.jpg,HairlineFracture,Train,229,640,True,False,False,45.15,61a7bf928ca96f57a011f5d740787fb8
dataset/HairlineFracture/Train/image32_jpeg.rf.fc29f988a26e2476a40c3b3b00b73.jpg,HairlineFracture,Train,305,640,True,False,False,28.26,553f1026e02dc73585e130e5655feec9
dataset/HairlineFracture/Train/image4_jpeg.rf.bc157da61b79634de589a230a1595de2.jpg,HairlineFracture,Train,640,640,True,False,False,23.19,3d0958b9cc53f013abc21969a4d32042
dataset/HairlineFracture/Train/image5_jpeg.rf.e9249b59ef0303f87061e7bca3421a0d.jpg,HairlineFracture,Train,561,640,True,False,False,66.66,91789872fb9b71786508044afbaee56b
dataset/HairlineFracture/Train/image8_jpeg.rf.e0967eb2a73c43fdc51de2c8b949ad6a.jpg,HairlineFracture,Train,640,640,True,False,False,29.11,ac9e33a7fe1c157edb423e4c0e5e166a
dataset/HairlineFracture/Train/image_jpeg.rf.69e25de2dc00e9c66a2a14bc8aef3e50.jpg,HairlineFracture,Train,640,640,True,False,False,18.13,185a1e22c22ed34c547d405946abe28e
dataset/HairlineFracture/Train/images10_jpg.rf.fdc8c6e0651912e069ad0aa369a47453.jpg,HairlineFracture,Train,640,640,True,False,False,19.78,393fc8908558b5a448ad1fcb7d51a1a1
dataset/HairlineFracture/Train/images14_jpg.rf.0e5b60c908c2195b7c37832f3c6db0e6.jpg,HairlineFracture,Train,640,640,True,False,False,26.67,578ae06ec75d03f05c1b58303bc004b7
dataset/HairlineFracture/Train/images15_jpg.rf.c787556301b893d2d5100712c136c43f.jpg,HairlineFracture,Train,640,640,True,False,False,26.34,2e8f6be048e3d8413a7c1b61c7333725
dataset/HairlineFracture/Train/images18_jpg.rf.e70add6cdaacdb020d79bf57cfc87048.jpg,HairlineFracture,Train,640,640,True,False,False,25.93,712db7663f81897572bc6f4b9f2c525b
dataset/HairlineFracture/Train/images2_jpg.rf.c45208c5ddbd93eacbdb81f908bb7cd6.jpg,HairlineFracture,Train,346,640,True,False,False,44.66,aa803876b646007c6552be3f1b91ba17
dataset/HairlineFracture/Train/images6_jpg.rf.bd03a715d2d9cd93808dfe1103d2d6c6.jpg,HairlineFracture,Train,640,640,True,False,False,30.65,738391d2dd5367e5a2771a309d6bebc0
dataset/HairlineFracture/Train/images7_jpg.rf.a8a3b21208167bfe7c463eb3d565ba03.jpg,HairlineFracture,Train,640,640,True,False,False,19.9,96ad5b22648a12f0b0d5e5a000808edb
dataset/HairlineFracture/Train/images8_jpg.rf.8139fd5cce6d778dea30f98270d4f31b.jpg,HairlineFracture,Train,640,640,True,False,False,35.84,aba1589a8d8e458b09bd36778387f03d
dataset/HairlineFracture/Train/images9_jpg.rf.8dbac8f0fcf0584c8db1b2f78dfadb7d.jpg,HairlineFracture,Train,640,640,True,False,False,31.67,5bd4613b8ae4c2523b8b5d668cd0690a
dataset/HairlineFracture/Train/oblique_jpg.rf.469359d5e49915020e5c82035e8760df.jpg,HairlineFracture,Train,315,595,True,False,False,34.76,6b4f4ad7be320bac59d51d04331f7e08
dataset/HairlineFracture/Train/pt08sports4_png.rf.34ab59806e34c0f3d4154350893c9780.jpg,HairlineFracture,Train,289,640,True,False,False,47.38,c1efc268ba0fedfd75ef4f18f363ffa0
dataset/HairlineFracture/Train/pt08sports4_png.rf.34ab59806e34c0f3d450893c9780.jpg,HairlineFracture,Train,336,640,True,False,False,21.92,21910a53bbe231237c9b61214f8695fc
dataset/HairlineFracture/Train/stress-fracture-big_jpg.rf.c202fca41d20d92e242a6a74.jpg,HairlineFracture,Train,150,640,True,False,False,13.27,e3711778f0409af2bedf5db7398e77dd
dataset/HairlineFracture/Train/stress-fracture-big_jpg.rf.ca318214e202fca41d20d92e242a6a74.jpg,HairlineFracture,Train,161,593,True,False,False,33.46,a80b8a64bbbdd8196eb59b3879e2457c
dataset/HairlineFracture/Train/stress20fx20tibia20proximal_jpg.rf.bedc58fb92afc956d0bfceb71c1aa4c6.jpg,HairlineFracture,Train,640,640,True,False,False,22.26,8b0f1acf6112ae55343cffd06edc9591
dataset/HairlineFracture/Train/xray-knees-avulsion-fracture-thumb-732x549_jpg.rf.245a6c847556ecac60f7b6fdf5054447.jpg,HairlineFracture,Train,279,640,True,False,False,59.61,29478bf4389185a04c420aa2d2ed2af1
dataset/HairlineFracture/Train/xray-knees-avulsion-fracture-thumb-jpg.rf.245a6c847556ecac60f7b6fdf5054447.jpg,HairlineFracture,Train,243,640,True,False,False,31.42,c642e38e41d54e49ba9a086306634907
dataset/ImpactedFracture/Test/0fd9c4957210d0c8324ccc00c39d243d_jpg.rf.7625244128c1f6a73965a0290b6e6c31.jpg,ImpactedFracture,Test,618,199,True,False,False,42.2,f14be22cff231965039d02945e721152
dataset/ImpactedFracture/Test/12891_2018_2170_Fig1_HTML_png.rf.2d45186e46a8dac72a42e99ecc1a957c.jpg,ImpactedFracture,Test,640,639,True,False,False,67.67,41e3d99c3d0468ef1195a7f6ce857b0e
dataset/ImpactedFracture/Test/2021_04_07_19_24_6029_2021_04_07_Ulnar_Fracture_jpg.rf.731c2017d7a1d53d0eaf9ace647e8912.jpg,ImpactedFracture,Test,234,584,True,False,False,41.27,e13190310620a5d55f87d754a43fd02a
dataset/ImpactedFracture/Test/20980tn_jpg.rf.08df4572fdeb34428103e11296500c19.jpg,ImpactedFracture,Test,640,640,True,False,False,75.72,d6a9af5100579b7c50426a2a92dcbac4
dataset/ImpactedFracture/Test/3-s2-0-B9781782424499000042-f04-05-9781782424499_jpg.rf.697fc1f3f837a4facd89b17281dc3843.jpg,ImpactedFracture,Test,265,267,True,False,False,39.6,f31115fb0de59e74bf1dd57e57a6e7b3
dataset/ImpactedFracture/Test/300px-L4_compressionFracture2008_jpg.rf.d65b16f949aa860fb212af1dadbc9c3f.jpg,ImpactedFracture,Test,640,640,True,False,False,29.49,99cfc6383a985f3e1ed206e49c410993
dataset/ImpactedFracture/Test/321642_2200-732x549_jpg.rf.4980857c522d36a62f9829fe86058076.jpg,ImpactedFracture,Test,640,573,True,False,False,61.1,482200b09a1df3f893fbeadfd1b9aef5
dataset/ImpactedFracture/Test/4d0971c94b4213a016bcfc13296aa4_jumbo_jpg.rf.5031422aa36e5a481cc5993aa3b54a02.jpg,ImpactedFracture,Test,639,601,True,False,False,88.63,4866a8f337801fe3000b8a51ddcbc548
dataset/ImpactedFracture/Test/56a7a5e4ed51b2f23052775923c9c4_gallery_jpg.rf.d765fb7314c5833d49484b5f7f933477.jpg,ImpactedFracture,Test,539,640,True,False,False,42.28,0ecf29a9f2a91010d589d3231a640097
dataset/ImpactedFracture/Train/125176fig03a_jpeg.rf.87d0aab20d6a29fb072a7d483667203b.jpg,ImpactedFracture,Train,358,475,True,False,False,46.93,4f50d3ad9b601152e22f852566b53306
dataset/ImpactedFracture/Train/246959088_jumbo_jpeg.rf.ebc9b79fd23da66831a0c8f8e465b035.jpg,ImpactedFracture,Train,640,640,True,False,False,35.13,6f8aef43f11f0eee028124c484e92d1c
