original_filepath,processed_filepath,class,final_split,success
dataset/HairlineFracture/Train/image5_jpeg.rf.e9249b59ef0303f87061e7bca3421a0d.jpg,dataset_processed/train/HairlineFracture/00620_image5_jpeg.rf.e9249b59ef0303f87061e7bca3421a0d.png,HairlineFracture,train,True
dataset/HairlineFracture/Train/image8_jpeg.rf.e0967eb2a73c43fdc51de2c8b949ad6a.jpg,dataset_processed/train/HairlineFracture/00621_image8_jpeg.rf.e0967eb2a73c43fdc51de2c8b949ad6a.png,HairlineFracture,train,True
dataset/HairlineFracture/Train/images10_jpg.rf.fdc8c6e0651912e069ad0aa369a47453.jpg,dataset_processed/train/HairlineFracture/00622_images10_jpg.rf.fdc8c6e0651912e069ad0aa369a47453.png,HairlineFracture,train,True
dataset/HairlineFracture/Train/images14_jpg.rf.0e5b60c908c2195b7c37832f3c6db0e6.jpg,dataset_processed/train/HairlineFracture/00623_images14_jpg.rf.0e5b60c908c2195b7c37832f3c6db0e6.png,HairlineFracture,train,True
dataset/HairlineFracture/Train/images15_jpg.rf.c787556301b893d2d5100712c136c43f.jpg,dataset_processed/train/HairlineFracture/00624_images15_jpg.rf.c787556301b893d2d5100712c136c43f.png,HairlineFracture,train,True
dataset/HairlineFracture/Train/images18_jpg.rf.e70add6cdaacdb020d79bf57cfc87048.jpg,dataset_processed/train/HairlineFracture/00625_images18_jpg.rf.e70add6cdaacdb020d79bf57cfc87048.png,HairlineFracture,train,True
dataset/HairlineFracture/Train/images2_jpg.rf.c45208c5ddbd93eacbdb81f908bb7cd6.jpg,dataset_processed/train/HairlineFracture/00626_images2_jpg.rf.c45208c5ddbd93eacbdb81f908bb7cd6.png,HairlineFracture,train,True
dataset/HairlineFracture/Train/images6_jpg.rf.bd03a715d2d9cd93808dfe1103d2d6c6.jpg,dataset_processed/train/HairlineFracture/00627_images6_jpg.rf.bd03a715d2d9cd93808dfe1103d2d6c6.png,HairlineFracture,train,True
dataset/HairlineFracture/Train/images7_jpg.rf.a8a3b21208167bfe7c463eb3d565ba03.jpg,dataset_processed/train/HairlineFracture/00628_images7_jpg.rf.a8a3b21208167bfe7c463eb3d565ba03.png,HairlineFracture,train,True
dataset/HairlineFracture/Train/images9_jpg.rf.8dbac8f0fcf0584c8db1b2f78dfadb7d.jpg,dataset_processed/train/HairlineFracture/00629_images9_jpg.rf.8dbac8f0fcf0584c8db1b2f78dfadb7d.png,HairlineFracture,train,True
dataset/HairlineFracture/Train/oblique_jpg.rf.469359d5e49915020e5c82035e8760df.jpg,dataset_processed/train/HairlineFracture/00630_oblique_jpg.rf.469359d5e49915020e5c82035e8760df.png,HairlineFracture,train,True
dataset/HairlineFracture/Train/stress-fracture-big_jpg.rf.c202fca41d20d92e242a6a74.jpg,dataset_processed/train/HairlineFracture/00631_stress-fracture-big_jpg.rf.c202fca41d20d92e242a6a74.png,HairlineFracture,train,True
dataset/HairlineFracture/Train/stress-fracture-big_jpg.rf.ca318214e202fca41d20d92e242a6a74.jpg,dataset_processed/train/HairlineFracture/00632_stress-fracture-big_jpg.rf.ca318214e202fca41d20d92e242a6a74.png,HairlineFracture,train,True
dataset/HairlineFracture/Train/stress20fx20tibia20proximal_jpg.rf.bedc58fb92afc956d0bfceb71c1aa4c6.jpg,dataset_processed/train/HairlineFracture/00633_stress20fx20tibia20proximal_jpg.rf.bedc58fb92afc956d0bfceb71c1aa4c6.png,HairlineFracture,train,True
dataset/HairlineFracture/Train/xray-knees-avulsion-fracture-thumb-732x549_jpg.rf.245a6c847556ecac60f7b6fdf5054447.jpg,dataset_processed/train/HairlineFracture/00634_xray-knees-avulsion-fracture-thumb-732x549_jpg.rf.245a6c847556ecac60f7b6fdf5054447.png,HairlineFracture,train,True
dataset/HairlineFracture/Train/xray-knees-avulsion-fracture-thumb-jpg.rf.245a6c847556ecac60f7b6fdf5054447.jpg,dataset_processed/train/HairlineFracture/00635_xray-knees-avulsion-fracture-thumb-jpg.rf.245a6c847556ecac60f7b6fdf5054447.png,HairlineFracture,train,True
dataset/ImpactedFracture/Train/125176fig03a_jpeg.rf.87d0aab20d6a29fb072a7d483667203b.jpg,dataset_processed/train/ImpactedFracture/00636_125176fig03a_jpeg.rf.87d0aab20d6a29fb072a7d483667203b.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/246959088_jumbo_jpeg.rf.ebc9b79fd23da66831a0c8f8e465b035.jpg,dataset_processed/train/ImpactedFracture/00637_246959088_jumbo_jpeg.rf.ebc9b79fd23da66831a0c8f8e465b035.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/3-s2-0-B9781782424499000078-f07-08-9781782424499_jpg.rf.56514a817186ea5d68d82c1a9cc80363.jpg,dataset_processed/train/ImpactedFracture/00638_3-s2-0-B9781782424499000078-f07-08-9781782424499_jpg.rf.56514a817186ea5d68d82c1a9cc80363.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/41598_2020_64471_HTMLg.rf.56031035bb06aff4ac684238f3d05539.jpg,dataset_processed/train/ImpactedFracture/00639_41598_2020_64471_HTMLg.rf.56031035bb06aff4ac684238f3d05539.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/41598_2020_64479_Fig1_HTML_png.rf.56031035bb06aff4ac684238f3d05539.jpg,dataset_processed/train/ImpactedFracture/00640_41598_2020_64479_Fig1_HTML_png.rf.56031035bb06aff4ac684238f3d05539.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/41598_2020_64479_Fig1_HTMLg.rf.56031035bb06aff4ac684238f3d05539.jpg,dataset_processed/train/ImpactedFracture/00641_41598_2020_64479_Fig1_HTMLg.rf.56031035bb06aff4ac684238f3d05539.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/41598_2020_64479_Fig2ML_png.rf.6d72e2fe8092ce099dd60b6e8056b525.jpg,dataset_processed/train/ImpactedFracture/00642_41598_2020_64479_Fig2ML_png.rf.6d72e2fe8092ce099dd60b6e8056b525.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/41598_2020_64479_Fig2_HTML_png.rf.6d72e2fe8092ce099dd60b6e8056b525.jpg,dataset_processed/train/ImpactedFracture/00643_41598_2020_64479_Fig2_HTML_png.rf.6d72e2fe8092ce099dd60b6e8056b525.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/B9780702034459000484_gr1a_jp23bee9489ff619abddb3ffea539bbf99.jpg,dataset_processed/train/ImpactedFracture/00644_B9780702034459000484_gr1a_jp23bee9489ff619abddb3ffea539bbf99.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/B9780702034459000484_gr1a_jpg.rf.23bee9489ff619abddb3ffea539bbf99.jpg,dataset_processed/train/ImpactedFracture/00645_B9780702034459000484_gr1a_jpg.rf.23bee9489ff619abddb3ffea539bbf99.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/Collesfracture_jpg.rf.fdf807ed30ae0725dce441063f29f33d.jpg,dataset_processed/train/ImpactedFracture/00646_Collesfracture_jpg.rf.fdf807ed30ae0725dce441063f29f33d.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/EMR021516fig12_jpg.rf.e10f7dc88fcee257263c38dcc37d2605.jpg,dataset_processed/train/ImpactedFracture/00647_EMR021516fig12_jpg.rf.e10f7dc88fcee257263c38dcc37d2605.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/Figure-Radiographs-showing-an-impacted-fracture-a-at-presentation-b-after-one-month_png.rf.7dd75db1166a50e67f746664884d7c9c.jpg,dataset_processed/train/ImpactedFracture/00648_Figure-Radiographs-showing-an-impacted-fracture-a-at-presentation-b-after-one-month_png.rf.7dd75db1166a50e67f746664884d7c9c.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/Plastic20deformation20of2with20ulnar20fracture_jpg.rf.c4187bcb6dfdfaa50501d8c408c9948c.jpg,dataset_processed/train/ImpactedFracture/00649_Plastic20deformation20of2with20ulnar20fracture_jpg.rf.c4187bcb6dfdfaa50501d8c408c9948c.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/WJR-2-399-g001_jpg.rf.354ba5a9990b5fcdc8ebf57adee57a73.jpg,dataset_processed/train/ImpactedFracture/00650_WJR-2-399-g001_jpg.rf.354ba5a9990b5fcdc8ebf57adee57a73.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/a0ac68bfd3ab6c7c08c53e677bc168_jumbo_jpeg.rf.5ab758e2cfe62cdb233d33fbd5055c1d.jpg,dataset_processed/train/ImpactedFracture/00651_a0ac68bfd3ab6c7c08c53e677bc168_jumbo_jpeg.rf.5ab758e2cfe62cdb233d33fbd5055c1d.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/a6980144fa36a4b20737df405b98b51a-spine-x-rays_jpg.rf.2ac35ac320c5913ee1a83b9fdbc0d2fa.jpg,dataset_processed/train/ImpactedFracture/00652_a6980144fa36a4b20737df405b98b51a-spine-x-rays_jpg.rf.2ac35ac320c5913ee1a83b9fdbc0d2fa.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/c0034602-spiral-fracture-of-the-distal-femur-science-photo-library-high_jpg.rf.6f1a6bd4e56c2f10c48ba98921ed533f.jpg,dataset_processed/train/ImpactedFracture/00653_c0034602-spiral-fracture-of-the-distal-femur-science-photo-library-high_jpg.rf.6f1a6bd4e56c2f10c48ba98921ed533f.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/c0403330-800px-wm_jpg.rf.0e2a62e21e40a8e770fc2bdf89482822.jpg,dataset_processed/train/ImpactedFracture/00654_c0403330-800px-wm_jpg.rf.0e2a62e21e40a8e770fc2bdf89482822.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/dasdasdac83.jpg,dataset_processed/train/ImpactedFracture/00655_dasdasdac83.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/diagnostics-12-00384-g009_png.rf.98cbd77d21f4458735958650972418cf.jpg,dataset_processed/train/ImpactedFracture/00656_diagnostics-12-00384-g009_png.rf.98cbd77d21f4458735958650972418cf.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/diagnostics-12-00384-g009_png.rf.d77d21f4458735958650972418cf.jpg,dataset_processed/train/ImpactedFracture/00657_diagnostics-12-00384-g009_png.rf.d77d21f4458735958650972418cf.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/f19acd33226ea13aae04fdf2c42e47_jumbo_jpeg.rf.062cf85cd6af954c1e64ed91e2a7133b.jpg,dataset_processed/train/ImpactedFracture/00658_f19acd33226ea13aae04fdf2c42e47_jumbo_jpeg.rf.062cf85cd6af954c1e64ed91e2a7133b.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/fracturetoddler01mdfallfromsliderefhtpln2yo_jpg.rf.f1fe08cd7e925de77de3c40b825b42e4.jpg,dataset_processed/train/ImpactedFracture/00659_fracturetoddler01mdfallfromsliderefhtpln2yo_jpg.rf.f1fe08cd7e925de77de3c40b825b42e4.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/fracturetoddler01mdfallfromsliderefusaltobearweightpln2yo_jpg.rf.f1fe08cd7e925de77de3c40b825b42e4.jpg,dataset_processed/train/ImpactedFracture/00660_fracturetoddler01mdfallfromsliderefusaltobearweightpln2yo_jpg.rf.f1fe08cd7e925de77de3c40b825b42e4.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/gr1_lrg2_jpg.rf.3d752c7e3b776af4e55a5b656eb15545.jpg,dataset_processed/train/ImpactedFracture/00661_gr1_lrg2_jpg.rf.3d752c7e3b776af4e55a5b656eb15545.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/gr1_lrg_jpg.rf.3.jpg,dataset_processed/train/ImpactedFracture/00662_gr1_lrg_jpg.rf.3.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/gr1e44caac83.jpg,dataset_processed/train/ImpactedFracture/00663_gr1e44caac83.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/image11_jpeg.rf.e3237093d168161ac266864077bcb65a.jpg,dataset_processed/train/ImpactedFracture/00664_image11_jpeg.rf.e3237093d168161ac266864077bcb65a.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/image13_jpeg.rf.0d6bfa1bc6d01ffec93b1e39d9cc2ac9.jpg,dataset_processed/train/ImpactedFracture/00665_image13_jpeg.rf.0d6bfa1bc6d01ffec93b1e39d9cc2ac9.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/image16_jpeg.rf.ce1523e4225b6c9a6a8c4bb5021e5755.jpg,dataset_processed/train/ImpactedFracture/00666_image16_jpeg.rf.ce1523e4225b6c9a6a8c4bb5021e5755.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/image17_jpeg.rf.cb10e39030ba72a6bc4f14d4005d822c.jpg,dataset_processed/train/ImpactedFracture/00667_image17_jpeg.rf.cb10e39030ba72a6bc4f14d4005d822c.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/image23_jpeg.rf.7b047d0a36cb6932bc19ac4ad8f63d49.jpg,dataset_processed/train/ImpactedFracture/00668_image23_jpeg.rf.7b047d0a36cb6932bc19ac4ad8f63d49.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/image24_jpeg.rf.dd6210d2ed91c6906e3302bb0f7d77a7.jpg,dataset_processed/train/ImpactedFracture/00669_image24_jpeg.rf.dd6210d2ed91c6906e3302bb0f7d77a7.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/image28_jpeg.rf.16bed34abbb51590036b08d5802c60e9.jpg,dataset_processed/train/ImpactedFracture/00670_image28_jpeg.rf.16bed34abbb51590036b08d5802c60e9.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/image28_jpeg.rf.16bed34abbb51590036b0c60e9.jpg,dataset_processed/train/ImpactedFracture/00671_image28_jpeg.rf.16bed34abbb51590036b0c60e9.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/image2_jpeg.rf.210626a0c43aa65f265dcf80aef8214c.jpg,dataset_processed/train/ImpactedFracture/00672_image2_jpeg.rf.210626a0c43aa65f265dcf80aef8214c.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/image30_jpeg.rf.fb619a8f42e0f25fffcea70b3d8b4912.jpg,dataset_processed/train/ImpactedFracture/00673_image30_jpeg.rf.fb619a8f42e0f25fffcea70b3d8b4912.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/image31_jpeg.rf.199fe06a30fcdce66f97a330eb3aa66a.jpg,dataset_processed/train/ImpactedFracture/00674_image31_jpeg.rf.199fe06a30fcdce66f97a330eb3aa66a.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/image32_jpeg.rf.6908f8d57789d7d5300966e8abb87fb5.jpg,dataset_processed/train/ImpactedFracture/00675_image32_jpeg.rf.6908f8d57789d7d5300966e8abb87fb5.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/image4_jpeg.rf.3fd22726236bc8187adf4636cf82960d.jpg,dataset_processed/train/ImpactedFracture/00676_image4_jpeg.rf.3fd22726236bc8187adf4636cf82960d.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/image5_jpeg.rf.ef3e88c8f368b9d7924086552379adee.jpg,dataset_processed/train/ImpactedFracture/00677_image5_jpeg.rf.ef3e88c8f368b9d7924086552379adee.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/image9_jpeg.rf.bf5fccaff0c0d646e597ead818b95ae6.jpg,dataset_processed/train/ImpactedFracture/00678_image9_jpeg.rf.bf5fccaff0c0d646e597ead818b95ae6.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/image_jpeg.rf.d6f18d723e9933a9acc9d3899e043513.jpg,dataset_processed/train/ImpactedFracture/00679_image_jpeg.rf.d6f18d723e9933a9acc9d3899e043513.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/images10_jpg.rf.fcbd1e13687c6e7fc011cabf80dc08f4.jpg,dataset_processed/train/ImpactedFracture/00680_images10_jpg.rf.fcbd1e13687c6e7fc011cabf80dc08f4.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/images13_jpg.rf.f860a127077328e573fc10be8d37d79a.jpg,dataset_processed/train/ImpactedFracture/00681_images13_jpg.rf.f860a127077328e573fc10be8d37d79a.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/images21_jpg.rf.647ea8877bbfcd3cef244921eaeb92e4.jpg,dataset_processed/train/ImpactedFracture/00682_images21_jpg.rf.647ea8877bbfcd3cef244921eaeb92e4.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/images22_jpg.rf.23b53055b0b6d9bfd00ad6a7ccad5585.jpg,dataset_processed/train/ImpactedFracture/00683_images22_jpg.rf.23b53055b0b6d9bfd00ad6a7ccad5585.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/images25_jpg.rf.93f0191a9c133a5cc88bf3ca667077bf.jpg,dataset_processed/train/ImpactedFracture/00684_images25_jpg.rf.93f0191a9c133a5cc88bf3ca667077bf.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/images36_jpg.rf.b740d16d148bc8ec0d836775d0cc0ef4.jpg,dataset_processed/train/ImpactedFracture/00685_images36_jpg.rf.b740d16d148bc8ec0d836775d0cc0ef4.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/images39_jpg.rf.8dc1c976b1ae490c9c9055a48d2f0a8f.jpg,dataset_processed/train/ImpactedFracture/00686_images39_jpg.rf.8dc1c976b1ae490c9c9055a48d2f0a8f.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/images40_jpg.rf.05845f04a9e42e5c874c104654384252.jpg,dataset_processed/train/ImpactedFracture/00687_images40_jpg.rf.05845f04a9e42e5c874c104654384252.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/images45_jpg.rf.4228ce891b121aa6225cf13805647291.jpg,dataset_processed/train/ImpactedFracture/00688_images45_jpg.rf.4228ce891b121aa6225cf13805647291.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/images46_jpg.rf.797ced09ba20a3545f9acd5e607aa106.jpg,dataset_processed/train/ImpactedFracture/00689_images46_jpg.rf.797ced09ba20a3545f9acd5e607aa106.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/images4_jpg.rf.5d68f04f9e4cca5655bc87c752a44b8b.jpg,dataset_processed/train/ImpactedFracture/00690_images4_jpg.rf.5d68f04f9e4cca5655bc87c752a44b8b.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/images5_jpg.rf.9fb5f711b5100dd40430860528b8002f.jpg,dataset_processed/train/ImpactedFracture/00691_images5_jpg.rf.9fb5f711b5100dd40430860528b8002f.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/images7_jpg.rf.b0acdd722fe9f9489b08c32d35e90fcc.jpg,dataset_processed/train/ImpactedFracture/00692_images7_jpg.rf.b0acdd722fe9f9489b08c32d35e90fcc.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/images9_jpg.rf.7bbbea126914a80b9e62cb2785e2b4e1.jpg,dataset_processed/train/ImpactedFracture/00693_images9_jpg.rf.7bbbea126914a80b9e62cb2785e2b4e1.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/lightbox_01f5e640c62a11eaa25879c51f3241dd-Webp-net-resizeimage-2-_png.rf.69989473963c1096dca1442a64e55ce3.jpg,dataset_processed/train/ImpactedFracture/00694_lightbox_01f5e640c62a11eaa25879c51f3241dd-Webp-net-resizeimage-2-_png.rf.69989473963c1096dca1442a64e55ce3.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/midshaft-tibia-campagne-sized_jpg.rf.2a240c76ef7ea86e727de44b94951dc1.jpg,dataset_processed/train/ImpactedFracture/00695_midshaft-tibia-campagne-sized_jpg.rf.2a240c76ef7ea86e727de44b94951dc1.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/msk-10-2_jpg.rf.4aef540c49a7595f3e5f79dbb74e5709.jpg,dataset_processed/train/ImpactedFracture/00696_msk-10-2_jpg.rf.4aef540c49a7595f3e5f79dbb74e5709.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/owing-compression-fracture-l1-vertebral-body-medical-image-concept_34251-658_jpg.rf.559b23715e98b84662ad842e21224d19.jpg,dataset_processed/train/ImpactedFracture/00697_owing-compression-fracture-l1-vertebral-body-medical-image-concept_34251-658_jpg.rf.559b23715e98b84662ad842e21224d19.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/screen_shot_2017-04-01_at_11-23-23_am_jpg.rf.a594efd60726c034f843e5f9637c6521.jpg,dataset_processed/train/ImpactedFracture/00698_screen_shot_2017-04-01_at_11-23-23_am_jpg.rf.a594efd60726c034f843e5f9637c6521.png,ImpactedFracture,train,True
dataset/ImpactedFracture/Train/urncambridge-orgidbinary555020160617101301362-0121figu11_23a_png.rf.44bcd176b7100e76bb170e6498aebcee.jpg,dataset_processed/train/ImpactedFracture/00699_urncambridge-orgidbinary555020160617101301362-0121figu11_23a_png.rf.44bcd176b7100e76bb170e6498aebcee.png,ImpactedFracture,train,True
dataset/LongitudinalFracture/Train/1008-1275-17-06-013-f001_png.rf.54ced8d767db0c2fc077b8ee71c9e43c.jpg,dataset_processed/train/LongitudinalFracture/00700_1008-1275-17-06-013-f001_png.rf.54ced8d767db0c2fc077b8ee71c9e43c.png,LongitudinalFracture,train,True
dataset/LongitudinalFracture/Train/1008-1275-17-06-013-f001_png.rf.54cedd767db0c2fc077b8ee71c9e43c.jpg,dataset_processed/train/LongitudinalFracture/00701_1008-1275-17-06-013-f001_png.rf.54cedd767db0c2fc077b8ee71c9e43c.png,LongitudinalFracture,train,True
dataset/LongitudinalFracture/Train/110002_gallery_jpeg.rf.30a5c443c96281a5cfc741d124f2afa1.jpg,dataset_processed/train/LongitudinalFracture/00702_110002_gallery_jpeg.rf.30a5c443c96281a5cfc741d124f2afa1.png,LongitudinalFracture,train,True
dataset/LongitudinalFracture/Train/11999_2009_970_Fig1_HTML_jpg.rf.2d98bfd849e883e2a3683f487495cd49.jpg,dataset_processed/train/LongitudinalFracture/00703_11999_2009_970_Fig1_HTML_jpg.rf.2d98bfd849e883e2a3683f487495cd49.png,LongitudinalFracture,train,True
dataset/LongitudinalFracture/Train/1449603_jpg.rf.83990eb29b2e86ed96e9a453ed374f88.jpg,dataset_processed/train/LongitudinalFracture/00704_1449603_jpg.rf.83990eb29b2e86ed96e9a453ed374f88.png,LongitudinalFracture,train,True
dataset/LongitudinalFracture/Train/21151tn_jpg.rf.5b9162d012e2ced3c96ef688dabfdbe1.jpg,dataset_processed/train/LongitudinalFracture/00705_21151tn_jpg.rf.5b9162d012e2ced3c96ef688dabfdbe1.png,LongitudinalFracture,train,True
dataset/LongitudinalFracture/Train/40942tn_jpg.rf.ea02d4334727c5cd69e25083d7900bf0.jpg,dataset_processed/train/LongitudinalFracture/00706_40942tn_jpg.rf.ea02d4334727c5cd69e25083d7900bf0.png,LongitudinalFracture,train,True
dataset/LongitudinalFracture/Train/40944tn_jpg.rf.f85117d38e3c31931ffd8cd3f8f38563.jpg,dataset_processed/train/LongitudinalFracture/00707_40944tn_jpg.rf.f85117d38e3c31931ffd8cd3f8f38563.png,LongitudinalFracture,train,True
dataset/LongitudinalFracture/Train/5081d92848d45_jpg.rf.1e2a0baa221d9049fe04927ae77c1aaa.jpg,dataset_processed/train/LongitudinalFracture/00708_5081d92848d45_jpg.rf.1e2a0baa221d9049fe04927ae77c1aaa.png,LongitudinalFracture,train,True
dataset/LongitudinalFracture/Train/A320567_1_En_5_Fig6_HTML_jpg.rf.bb8c0d72b86fe86680adbe300f5f7e7c.jpg,dataset_processed/train/LongitudinalFracture/00709_A320567_1_En_5_Fig6_HTML_jpg.rf.bb8c0d72b86fe86680adbe300f5f7e7c.png,LongitudinalFracture,train,True
dataset/LongitudinalFracture/Train/Axial-and-longitudinal-view-of-a-fracture-of-radius-compared-to-the-anterosterior-and_png.rf.e77312c9f14b136659070b02b564077.jpg,dataset_processed/train/LongitudinalFracture/00710_Axial-and-longitudinal-view-of-a-fracture-of-radius-compared-to-the-anterosterior-and_png.rf.e77312c9f14b136659070b02b564077.png,LongitudinalFracture,train,True
dataset/LongitudinalFracture/Train/Inked963d3e34300fec03489c189168d87_gallery_jpeg.rf.998328b3a1c3868cf474ef084ddcc2c9_LI.jpg,dataset_processed/train/LongitudinalFracture/00711_Inked963d3e34300fec03489c189168d87_gallery_jpeg.rf.998328b3a1c3868cf474ef084ddcc2c9_LI.png,LongitudinalFracture,train,True
dataset/LongitudinalFracture/Train/InkedACEP_0820_pg21a_png.rf.89568c42e435eebc84538f809c20dd_LI.jpg,dataset_processed/train/LongitudinalFracture/00712_InkedACEP_0820_pg21a_png.rf.89568c42e435eebc84538f809c20dd_LI.png,LongitudinalFracture,train,True
dataset/LongitudinalFracture/Train/InkedACEP_0820_pg21a_png.rf.sasda89568c42e435eebc84538f809c20dd_LI.jpg,dataset_processed/train/LongitudinalFracture/00713_InkedACEP_0820_pg21a_png.rf.sasda89568c42e435eebc84538f809c20dd_LI.png,LongitudinalFracture,train,True
dataset/LongitudinalFracture/Train/Peterson-Type-I-distal-radius-fracture-in-an-8-year-old-girl-a-b-Posteroanterior_jpg.rf.f81479f5e4e5ea6656189ade503eccd0.jpg,dataset_processed/train/LongitudinalFracture/00714_Peterson-Type-I-distal-radius-fracture-in-an-8-year-old-girl-a-b-Posteroanterior_jpg.rf.f81479f5e4e5ea6656189ade503eccd0.png,LongitudinalFracture,train,True
dataset/LongitudinalFracture/Train/The20fracture20and20Comparison20view20Emergency20Medicine20Practice-JPG_jpg.rf.bd786bdbdcd5f35c104e8c55b79493a9.jpg,dataset_processed/train/LongitudinalFracture/00715_The20fracture20and20Comparison20view20Emergency20Medicine20Practice-JPG_jpg.rf.bd786bdbdcd5f35c104e8c55b79493a9.png,LongitudinalFracture,train,True
dataset/LongitudinalFracture/Train/Transverse-fracture_Q640_jpg.rf.bd71d2eed0fbf69b27d73a5da8986635.jpg,dataset_processed/train/LongitudinalFracture/00716_Transverse-fracture_Q640_jpg.rf.bd71d2eed0fbf69b27d73a5da8986635.png,LongitudinalFracture,train,True
dataset/LongitudinalFracture/Train/a5097977a2118a_ntvgjpg.rf.edf596d9b2f54c92e821d14caf004.jpg,dataset_processed/train/LongitudinalFracture/00717_a5097977a2118a_ntvgjpg.rf.edf596d9b2f54c92e821d14caf004.png,LongitudinalFracture,train,True
dataset/LongitudinalFracture/Train/c0775e1108f1dd0ff3ada8b4236468_jumbo_-_Copy_gallery_jpeg.rf.c7e9fb03e9ac757ceb2dc4ab1153af6b.jpg,dataset_processed/train/LongitudinalFracture/00718_c0775e1108f1dd0ff3ada8b4236468_jumbo_-_Copy_gallery_jpeg.rf.c7e9fb03e9ac757ceb2dc4ab1153af6b.png,LongitudinalFracture,train,True
dataset/LongitudinalFracture/Train/c3b888d6703550954cce7402813926_jumbo_jpg.rf.b1afe5b4fb067b608bb90b9e7b98fa42.jpg,dataset_processed/train/LongitudinalFracture/00719_c3b888d6703550954cce7402813926_jumbo_jpg.rf.b1afe5b4fb067b608bb90b9e7b98fa42.png,LongitudinalFracture,train,True
dataset/LongitudinalFracture/Train/children-08-00431-1_pnrf.596d1c08c05b9df5feeffb3bac9fadd.jpg,dataset_processed/train/LongitudinalFracture/00720_children-08-00431-1_pnrf.596d1c08c05b9df5feeffb3bac9fadd.png,LongitudinalFracture,train,True
dataset/LongitudinalFracture/Train/children-08-00431-g001_png.rf.596d1c08c015b9df5feeffb3bac9fadd.jpg,dataset_processed/train/LongitudinalFracture/00721_children-08-00431-g001_png.rf.596d1c08c015b9df5feeffb3bac9fadd.png,LongitudinalFracture,train,True
